

2016年09月26日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10620.3,-,99.22,-0.93
發行量加權股價指數,9194.52,-,90.1,-0.97
臺灣公司治理100指數,5141.41,-,54.84,-1.06
臺灣50指數,6906.54,-,94.44,-1.35
臺灣中型100指數,6499.13,-,41.81,-0.64
臺灣資訊科技指數,8475.18,-,164.84,-1.91
臺灣發達指數,7793.85,-,51.57,-0.66
臺灣高股息指數,5559.08,-,35.01,-0.63
臺灣就業99指數,5460.1,-,48.97,-0.89
臺灣高薪100指數,5037.37,-,49.38,-0.97
臺灣低波動高股息指數,1369.06,-,7.54,-0.55
未含金融保險股指數,7832.32,-,76.65,-0.97
未含電子股指數,12711.02,-,66.43,-0.52
未含金融電子股指數,11078.48,-,37.96,-0.34
小型股300指數,5475.59,-,26.55,-0.48
漲升股利150指數,5291.03,-,51.45,-0.96
漲升股利100指數,5291.24,-,51.08,-0.96
水泥窯製類指數,441.97,-,0.71,-0.16
塑膠化工類指數,800.88,-,2.86,-0.36
機電類指數,2120.46,-,27.96,-1.3
水泥類指數,114.45,+,0.19,0.17
食品類指數,1458.89,+,3.84,0.26
塑膠類指數,229.49,-,0.79,-0.34
紡織纖維類指數,497.18,-,3.74,-0.75
電機機械類指數,168.15,-,0.46,-0.27
電器電纜類指數,36.28,-,0.31,-0.85
化學生技醫療類指數,101.77,-,0.21,-0.21
化學類指數,94.76,-,0.08,-0.08
生技醫療類指數,78.25,-,0.26,-0.33
玻璃陶瓷類指數,39.5,-,0.69,-1.72
造紙類指數,152.32,-,0.28,-0.18
鋼鐵類指數,87.61,-,0.97,-1.1
橡膠類指數,329.68,-,2.08,-0.63
汽車類指數,249.39,-,3.57,-1.41
電子類指數,376.4,-,5.12,-1.34
半導體類指數,130,-,2.57,-1.94
電腦及週邊設備類指數,100.68,-,0.96,-0.94
光電類指數,34.95,-,0.56,-1.58
通信網路類指數,126.58,-,0.2,-0.16
電子零組件類指數,80.7,-,0.21,-0.26
電子通路類指數,108.8,-,0.89,-0.81
資訊服務類指數,77.55,-,0.27,-0.35
其他電子類指數,84.44,-,1.11,-1.3
建材營造類指數,241.65,-,1.08,-0.44
航運類指數,59.94,-,0.37,-0.61
觀光類指數,115.59,-,0.7,-0.6
金融保險類指數,1004.86,-,9.94,-0.98
貿易百貨類指數,216.43,-,1.03,-0.47
油電燃氣類指數,121.28,+,0.61,0.51
其他類指數,252.78,-,0.73,-0.29
臺指日報酬兩倍指數,12386.43,-,245.16,-1.94
臺指日報酬反向一倍指數,8705.19,+,83.67,0.97
電子類兩倍槓桿指數,9743.31,-,268.72,-2.68
電子類反向指數,9531.54,+,126.22,1.34
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11823.84,-,110.15,-0.92
發行量加權股價報酬指數,15156.06,-,148.08,-0.97
臺灣公司治理100報酬指數,5573.49,-,59.35,-1.05
臺灣50報酬指數,11515.06,-,157.46,-1.35
臺灣中型100報酬指數,10074.51,-,64.82,-0.64
臺灣資訊科技報酬指數,13435.74,-,261.33,-1.91
臺灣發達報酬指數,11709.7,-,77.48,-0.66
臺灣高股息報酬指數,10414.81,-,65.58,-0.63
臺灣就業99報酬指數,6705.19,-,60.13,-0.89
臺灣高薪100報酬指數,5536.15,-,53.77,-0.96
臺灣低波動高股息報酬指數,2951.83,-,16.27,-0.55
未含金融電子股報酬指數,18300.73,-,62.7,-0.34
小型股300報酬指數,5716.73,-,27.09,-0.47
漲升股利150報酬指數,5464.4,-,53.13,-0.96
漲升股利100報酬指數,5455.97,-,52.66,-0.96
水泥類報酬指數,167.12,+,0.28,0.17
食品類報酬指數,1789.21,+,4.71,0.26
塑膠類報酬指數,306.49,-,1.05,-0.34
紡織纖維類報酬指數,651.33,-,4.92,-0.75
電機機械類報酬指數,216.3,-,0.58,-0.27
電器電纜類報酬指數,42.09,-,0.36,-0.85
化學生技醫療類報酬指數,131.78,-,0.27,-0.2
化學類報酬指數,126.95,-,0.12,-0.09
生技醫療類報酬指數,95.3,-,0.31,-0.32
玻璃陶瓷類報酬指數,42.67,-,0.74,-1.7
造紙類報酬指數,189.28,-,0.34,-0.18
鋼鐵類報酬指數,116,-,1.28,-1.09
橡膠類報酬指數,428.69,-,2.7,-0.63
汽車類報酬指數,317.13,-,4.55,-1.41
電子類報酬指數,570.34,-,7.73,-1.34
半導體類報酬指數,188.31,-,3.73,-1.94
電腦及週邊設備類報酬指數,160.69,-,1.5,-0.92
光電類報酬指數,43.55,-,0.68,-1.54
通信網路類報酬指數,211.36,-,0.33,-0.16
電子零組件類報酬指數,121.17,-,0.31,-0.26
電子通路類報酬指數,181.71,-,1.48,-0.81
資訊服務類報酬指數,131.81,-,0.46,-0.35
其他電子類報酬指數,106.55,-,1.4,-1.3
建材營造類報酬指數,351.92,-,1.59,-0.45
航運類報酬指數,74.54,-,0.47,-0.63
觀光類報酬指數,134.46,-,0.81,-0.6
金融保險類報酬指數,1356.19,-,13.41,-0.98
貿易百貨類報酬指數,271.03,-,1.29,-0.47
油電燃氣類報酬指數,152.55,+,0.76,0.5
其他類報酬指數,347.63,-,1,-0.29
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","50843055387","1282430790","484989"
"2.台灣存託憑證","9123532","2121191","424"
"3.受益憑證","0","0","0"
"4.ETF","3705723746","192281259","22730"
"5.受益證券","25193490","1778000","142"
"6.變更交易股票","60863019","28029213","2176"
"7.認購(售)權證","1083597800","1118653000","33903"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","50903918406","1310460003","487165"
"總計(1~12)","55727556974","2625293453","544364"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1578(4),206(3)
"下跌(跌停)",3286(20),567(0)
"持平",346,87
"未成交",4636,8
"無比價",774,6
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率4.726換算後加入成交金額。"
2016年09月26日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","3736578","765","265907989","71.5","71.5","71","71","-","0.9","70.95","35","71","232","0.00"
="0051  ","元大中型100     ","29100","19","781761","26.55","26.98","26.55","26.92","+","0.51","26.8","1","26.9","3","0.00"
="0052  ","富邦科技        ","0","0","0","--","--","--","--"," ","0","43.66","10","44.1","10","0.00"
="0053  ","元大電子        ","17000","12","527000","31","31","31","31","-","0.18","30.8","1","31.09","2","0.00"
