

2016年11月22日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10485.91,+,103.08,0.99
發行量加權股價指數,9133.39,+,92.28,1.02
臺灣公司治理100指數,5190.42,+,59.74,1.16
臺灣50指數,6934.26,+,76.67,1.12
臺灣中型100指數,6244.91,+,62.17,1.01
臺灣資訊科技指數,8391.01,+,119.26,1.44
臺灣發達指數,7732.85,+,80.76,1.06
臺灣高股息指數,5438.25,+,65.79,1.22
臺灣就業99指數,5484.6,+,38.22,0.7
臺灣高薪100指數,5102.81,+,42.07,0.83
臺灣低波動高股息指數,1333.43,+,12.08,0.91
未含金融保險股指數,7735.8,+,87.05,1.14
未含電子股指數,12859.41,+,121.61,0.95
未含金融電子股指數,11117.96,+,135.96,1.24
小型股300指數,5348.73,+,24.19,0.45
漲升股利150指數,5229.27,+,59.75,1.16
漲升股利100指數,5190.33,+,66.06,1.29
水泥窯製類指數,437.86,+,3.46,0.8
塑膠化工類指數,839.8,+,11.43,1.38
機電類指數,2068.2,+,21.63,1.06
水泥類指數,114.98,+,0.9,0.79
食品類指數,1377.79,+,4.81,0.35
塑膠類指數,253.9,+,4.09,1.64
紡織纖維類指數,458.82,+,4.19,0.92
電機機械類指數,147.34,+,0.94,0.64
電器電纜類指數,41.1,+,0.06,0.15
化學生技醫療類指數,96.53,+,0.5,0.52
化學類指數,92.92,+,0.4,0.43
生技醫療類指數,71.48,+,0.46,0.65
玻璃陶瓷類指數,36.38,+,0.31,0.86
造紙類指數,153.54,-,0.46,-0.3
鋼鐵類指數,98.69,+,0.17,0.17
橡膠類指數,303.87,+,3.65,1.22
汽車類指數,245.92,+,4.3,1.78
電子類指數,368.2,+,3.92,1.08
半導體類指數,129.44,+,1.99,1.56
電腦及週邊設備類指數,95.38,+,1.2,1.27
光電類指數,33.78,+,0.04,0.12
通信網路類指數,120.05,+,0.5,0.42
電子零組件類指數,76.37,+,0.79,1.05
電子通路類指數,108.04,+,0.95,0.89
資訊服務類指數,83.91,-,0.21,-0.25
其他電子類指數,83.99,+,0.39,0.47
建材營造類指數,232.14,-,0.05,-0.02
航運類指數,59.98,-,0.2,-0.33
觀光類指數,109.41,+,0.28,0.26
金融保險類指數,1037.67,+,2.59,0.25
貿易百貨類指數,211.79,+,3.62,1.74
油電燃氣類指數,130.93,+,4.17,3.29
其他類指數,235.3,+,3.27,1.41
臺指日報酬兩倍指數,12184.31,+,243.75,2.04
臺指日報酬反向一倍指數,8736.67,-,90.09,-1.02
電子類兩倍槓桿指數,9285.99,+,195.64,2.15
電子類反向指數,9705.68,-,105.58,-1.08
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11675.72,+,114.79,0.99
發行量加權股價報酬指數,15057,+,152.13,1.02
臺灣公司治理100報酬指數,5626.62,+,64.76,1.16
臺灣50報酬指數,11561.28,+,127.84,1.12
臺灣中型100報酬指數,9683.73,+,96.39,1.01
臺灣資訊科技報酬指數,13302.31,+,189.06,1.44
臺灣發達報酬指數,11619.58,+,121.34,1.06
臺灣高股息報酬指數,10188.43,+,123.26,1.22
臺灣就業99報酬指數,6735.28,+,46.94,0.7
臺灣高薪100報酬指數,5608.07,+,46.24,0.83
臺灣低波動高股息報酬指數,2875,+,26.02,0.91
未含金融電子股報酬指數,18371.53,+,224.7,1.24
小型股300報酬指數,5585.77,+,25.26,0.45
漲升股利150報酬指數,5400.62,+,61.71,1.16
漲升股利100報酬指數,5351.91,+,68.11,1.29
水泥類報酬指數,167.9,+,1.32,0.79
食品類報酬指數,1689.75,+,5.9,0.35
塑膠類報酬指數,339.1,+,5.46,1.64
紡織纖維類報酬指數,601.09,+,5.49,0.92
電機機械類報酬指數,189.53,+,1.22,0.65
電器電纜類報酬指數,48.11,+,0.07,0.15
化學生技醫療類報酬指數,125.15,+,0.66,0.53
化學類報酬指數,124.49,+,0.53,0.43
生技醫療類報酬指數,87.28,+,0.56,0.65
玻璃陶瓷類報酬指數,39.3,+,0.33,0.85
造紙類報酬指數,190.79,-,0.57,-0.3
鋼鐵類報酬指數,130.67,+,0.23,0.18
橡膠類報酬指數,395.13,+,4.74,1.21
汽車類報酬指數,312.72,+,5.47,1.78
電子類報酬指數,557.93,+,5.94,1.08
半導體類報酬指數,187.5,+,2.87,1.55
電腦及週邊設備類報酬指數,152.23,+,1.93,1.28
光電類報酬指數,42.1,+,0.05,0.12
通信網路類報酬指數,200.44,+,0.83,0.42
電子零組件類報酬指數,114.7,+,1.18,1.04
電子通路類報酬指數,180.43,+,1.58,0.88
資訊服務類報酬指數,142.62,-,0.36,-0.25
其他電子類報酬指數,105.98,+,0.49,0.46
建材營造類報酬指數,338.94,-,0.07,-0.02
航運類報酬指數,74.6,-,0.24,-0.32
觀光類報酬指數,127.27,+,0.33,0.26
金融保險類報酬指數,1400.47,+,3.49,0.25
貿易百貨類報酬指數,265.23,+,4.54,1.74
油電燃氣類報酬指數,164.69,+,5.25,3.29
其他類報酬指數,323.68,+,4.5,1.41
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","71845671310","2187181096","763395"
"2.台灣存託憑證","14752728","4784218","636"
"3.受益憑證","0","0","0"
"4.ETF","7943008624","426564248","60855"
"5.受益證券","11111560","747000","136"
"6.變更交易股票","35795913","13780594","1959"
"7.認購(售)權證","1811431290","2003038000","55469"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","71881467223","2200961690","765354"
"總計(1~12)","81661771425","4636095156","882450"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",3027(10),477(9)
"下跌(跌停)",2324(25),290(3)
"持平",433,105
"未成交",3570,9
"無比價",1290,5
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率4.642換算後加入成交金額。"
2016年11月22日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","5293782","1725","377011832","70.75","71.65","70.75","71.45","+","0.95","71.45","132","71.5","19","0.00"
="0051  ","元大中型100     ","28030","11","726450","25.85","26","25.85","26","+","0.31","25.9","2","26.05","1","0.00"
="0052  ","富邦科技        ","4050","5","173990","42.8","43.21","42.69","43.21","X","0","43.09","10","43.47","1","0.00"
="0053  ","元大電子        ","18050","15","547020","30.26","30.55","30.18","30.54","+","0.71","30.19","3","30.8","11","0.00"
="0054  ","元大台商50      ","14030","11","303131","21.59","21.69","21.54","21.69","+","0.4","21.6","1","21.69","1","0.00"
="0055  ","元大MSCI金融    ","384230","111","5532792","14.33","14.43","14.33","14.4","+","0.06","14.38","2","14.44","14","0.00"
="0056  ","元大高股息      ","3522118","1085","81702012","23.05","23.28","23","23.19","+","0.25","23.18","2","23.19","9","0.00"
="0057  ","富邦摩台        ","2000","2","83830","41.85","41.98","41.85","41.98","X","0","41.86","20","41.98","28","0.00"
="0058  ","富邦發達        ","1000","1","39570","39.57","39.57","39.57","39.57","X","0","39.27","10","39.55","10","0.00"
="0059  ","富邦金融        ","0","0","0","--","--","--","--"," ","0","33.15","1","33.47","4","0.00"
="0061  ","元大寶滬深      ","3159237","578","51433022","16.22","16.32","16.22","16.3","+","0.09","16.3","10","16.31","63","0.00"
="006203","元大MSCI台灣    ","1000","1","32780","32.78","32.78","32.78","32.78","+","0.37","32.2","1","--","0","0.00"
="006204","永豐臺灣加權    ","0","0","0","--","--","--","--"," ","0","45.16","15","45.58","25","0.00"
="006205","富邦上証        ","4047000","607","113265890","27.92","28.05","27.9","28.02","+","0.1","28.01","167","28.02","68","0.00"
="006206","元大上證50      ","791000","259","21276640","26.85","26.96","26.76","26.92","+","0.21","26.92","1","26.93","8","0.00"
="006207","FH滬深          ","1199000","253","25231320","21.01","21.1","21.01","21.08","+","0.09","21.05","70","21.08","63","0.00"
="006208","富邦台50        ","0","0","0","--","--","--","--"," ","0","40.36","3","40.75","1","0.00"
="00625K","富邦上証+R      ","100000","2","612000","6.12","6.12","6.12","6.12","+","0.03","6.07","50","6.11","50","0.00"
="00631L","元大台灣50正2   ","8702906","2050","213241535","24.22","24.72","24.18","24.63","+","0.68","24.63","45","24.64","1","0.00"
="00632R","元大台灣50反1   ","133873993","15712","2193909948","16.48","16.5","16.31","16.33","-","0.22","16.33","133","16.34","77","0.00"
="00633L","富邦上証正2     ","38586200","6247","1344178156","34.67","35","34.56","34.94","+","0.39","34.94","413","34.95","9","0.00"
="00634R","富邦上証反1     ","1498000","266","13799570","9.26","9.26","9.19","9.2","-","0.06","9.2","20","9.21","268","0.00"
="00635U","元大S&P黃金     ","4082250","716","80516985","19.7","19.75","19.66","19.7","+","0.07","19.7","32","19.71","1","0.00"
="00636 ","國泰中國A50     ","1218130","163","20322841","16.6","16.71","16.6","16.68","+","0.08","16.68","161","16.69","38","0.00"
="00637L","元大滬深300正2  ","80534489","8063","1047221944","12.98","13.08","12.9","13.04","+","0.14","13.04","2,630","13.05","261","0.00"
="00638R","元大滬深300反1  ","196000","42","3495780","17.87","17.87","17.77","17.77","-","0.13","17.77","258","17.82","10","0.00"
="00639 ","富邦深100       ","5198000","637","52831770","10.14","10.2","10.14","10.15","+","0.01","10.15","243","10.17","10","0.00"
="00640L","富邦日本正2     ","2906441","360","47400729","16.29","16.38","16.22","16.37","+","0.06","16.36","22","16.37","422","0.00"
="00641R","富邦日本反1     ","2178100","453","41155276","18.92","18.95","18.85","18.86","-","0.09","18.85","44","18.87","45","0.00"
="00642U","元大S&P石油     ","25435487","5063","466079327","18.29","18.41","18.28","18.41","+","0.56","18.41","24","18.42","59","0.00"
="00643 ","群益深証中小    ","4668000","976","69879540","15.01","15.03","14.94","14.96","-","0.05","14.95","30","14.96","1","0.00"
="00643K","群益深証中小+R  ","100000","2","325000","3.25","3.25","3.25","3.25","-","0.02","3.13","50","3.2","14","0.00"
="00645 ","富邦日本        ","83150","28","1535507","18.45","18.48","18.45","18.48","+","0.03","18.46","53","18.48","1","0.00"
="00646 ","元大S&P500      ","465000","39","9641010","20.74","20.81","20.71","20.8","+","0.1","20.74","11","20.81","19","0.00"
="00647L","元大S&P500正2   ","72075","29","1611363","22.31","22.44","22.21","22.4","+","0.45","22.36","5","22.45","35","0.00"
="00648R","元大S&P500反1   ","4923000","1099","87730170","17.9","17.9","17.78","17.81","-","0.16","17.8","1","17.81","79","0.00"
="00649 ","FH香港          ","210000","23","3600130","17.04","17.18","17.01","17.16","+","0.21","17.15","4","17.16","44","0.00"
="00650L","FH香港正2       ","1118000","275","23057460","20.16","20.73","20.16","20.68","+","0.52","20.67","25","20.68","8","0.00"
="00651R","FH香港反1       ","1020000","97","12077020","11.91","11.91","11.82","11.85","-","0.18","11.83","11","11.85","24","0.00"
="00652 ","富邦印度        ","947000","213","18235360","19.3","19.34","19.22","19.25","-","0.05","19.25","5","19.29","9","0.00"
="00653L","富邦印度正2     ","4214000","1149","83929240","19.7","20.17","19.51","20.13","+","0.43","20.11","4","20.13","12","0.00"
="00654R","富邦印度反1     ","859000","130","16633420","19.42","19.43","19.29","19.37","-","0.05","19.36","163","19.38","1","0.00"
="00655L","國泰中國A50正2  ","3479000","336","84894800","24.22","24.58","24.2","24.53","+","0.42","24.53","157","24.56","101","0.00"
="00656R","國泰中國A50反1  ","95000","16","1625120","17.16","17.16","17.05","17.06","-","0.15","17.04","50","17.06","99","0.00"
="00657 ","國泰日經225     ","584000","206","12925800","22.03","22.19","22.03","22.19","+","0.16","22.16","150","22.19","221","0.00"
="00658L","國泰日本正2     ","224000","27","5397690","24.03","24.23","23.98","24.2","+","0.09","24.2","100","24.21","2","0.00"
="00659R","國泰日本反1     ","315000","82","5342870","16.99","17.02","16.91","16.93","-","0.06","16.93","1","16.95","100","0.00"
="00660 ","元大歐洲50      ","1000","1","20730","20.73","20.73","20.73","20.73","+","0.13","20.71","50","20.75","52","0.00"
="00661 ","元大日經225     ","14000","5","319330","22.76","22.86","22.76","22.86","+","0.08","22.86","100","22.89","100","0.00"
="00662 ","富邦NASDAQ      ","180000","28","3862550","21.39","21.51","21.39","21.48","+","0.23","21.47","15","21.48","19","0.00"
="00663L","國泰臺灣加權正2 ","2612000","392","58443020","22.17","22.66","22.13","22.57","+","0.61","22.55","501","22.57","192","0.00"
="00664R","國泰臺灣加權反1 ","11579000","3578","214356070","18.64","18.65","18.43","18.49","-","0.23","18.48","71","18.49","1,345","0.00"
="00665L","富邦H股正2      ","7289000","1114","162201810","21.62","22.48","21.62","22.44","+","0.88","22.44","221","22.45","30","0.00"
="00666R","富邦H股反1      ","823000","49","15149850","18.59","18.59","18.32","18.33","-","0.41","18.31","190","18.33","45","0.00"
="00667 ","元大韓國        ","800000","60","14742730","18.37","18.45","18.36","18.45","+","0.24","18.42","50","18.46","21","0.00"
="00668 ","國泰美國道瓊    ","885000","75","18504150","20.91","20.95","20.85","20.93","+","0.1","20.92","2","20.93","18","0.00"
="00669R","國泰美國道瓊反1 ","2299000","385","43619890","19.01","19.02","18.94","18.97","-","0.09","18.96","1","18.97","311","0.00"
="00672L","元大S&P原油正2  ","24079200","3246","432042250","17.92","18.09","17.87","18.09","+","1.32","18.08","52","18.09","48","0.00"
="00673R","元大S&P原油反1  ","3522000","328","72945310","20.81","20.81","20.63","20.66","-","0.9","20.65","2","20.66","238","0.00"
="00674R","元大S&P黃金反1  ","348000","15","7206940","20.68","20.74","20.68","20.72","-","0.14","20.72","145","20.74","150","0.00"
="00675L","富邦臺灣加權正2 ","11189000","1159","108943110","9.62","9.83","9.62","9.81","+","0.27","9.8","27","9.81","194","0.00"
="00676R","富邦臺灣加權反1 ","14591000","1243","146475120","10.1","10.1","9.98","10","-","0.14","10","215","10.01","560","0.00"
