

2016年07月27日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10480.02,+,37.46,0.36
發行量加權股價指數,9063.39,+,38.6,0.43
臺灣公司治理100指數,5082.81,+,23.7,0.47
臺灣50指數,6813.37,+,38.57,0.57
臺灣中型100指數,6436.17,+,27.74,0.43
臺灣資訊科技指數,8281.98,+,76.2,0.93
臺灣發達指數,7781.93,+,26.46,0.34
臺灣高股息指數,5583.04,+,29.6,0.53
臺灣就業99指數,5400.64,+,12.66,0.23
臺灣高薪100指數,4970.09,+,15.53,0.31
臺灣低波動高股息指數,1375.87,+,2.99,0.22
未含金融保險股指數,7729.91,+,36.87,0.48
未含電子股指數,12559.98,+,6.72,0.05
未含金融電子股指數,10992.22,+,5.2,0.05
小型股300指數,5382.95,+,1.9,0.04
股利150指數,5259.74,+,26.25,0.5
水泥窯製類指數,430.4,+,1.79,0.42
塑膠化工類指數,795.83,-,3.23,-0.4
機電類指數,2082.2,+,14.91,0.72
水泥類指數,112.81,+,0.74,0.66
食品類指數,1533.05,+,0.92,0.06
塑膠類指數,227.49,-,1.11,-0.49
紡織纖維類指數,502.04,-,1.39,-0.28
電機機械類指數,159.15,+,0.42,0.26
電器電纜類指數,32.43,+,0.05,0.15
化學生技醫療類指數,101.88,-,0.41,-0.4
化學類指數,95.31,-,0.03,-0.03
生技醫療類指數,77.93,-,0.64,-0.81
玻璃陶瓷類指數,36.34,-,0.34,-0.93
造紙類指數,155.24,-,0.16,-0.1
鋼鐵類指數,88.2,+,0.1,0.11
橡膠類指數,327.95,-,0.05,-0.02
汽車類指數,239.91,-,0.38,-0.16
電子類指數,370.28,+,2.72,0.74
半導體類指數,125.81,+,1.2,0.96
電腦及週邊設備類指數,98.71,+,0.06,0.06
光電類指數,34.89,+,0.53,1.54
通信網路類指數,128.96,+,0.45,0.35
電子零組件類指數,78.96,-,0.05,-0.06
電子通路類指數,111.5,+,0.49,0.44
資訊服務類指數,80.04,+,0.05,0.06
其他電子類指數,84.3,+,0.87,1.04
建材營造類指數,242.21,-,0.75,-0.31
航運類指數,60.87,-,0.09,-0.15
觀光類指數,119.99,-,0.67,-0.56
金融保險類指數,982.28,+,0.68,0.07
貿易百貨類指數,222.91,+,0.56,0.25
油電燃氣類指數,115.93,+,1.38,1.2
其他類指數,249.61,+,0.8,0.32
臺指日報酬兩倍指數,12065.78,+,102.34,0.86
臺指日報酬反向一倍指數,8853.57,-,38.03,-0.43
電子類兩倍槓桿指數,9461.75,+,137.99,1.48
電子類反向指數,9723.49,-,72.49,-0.74
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11511.52,+,42.96,0.37
發行量加權股價報酬指數,14735.18,+,64.49,0.44
臺灣公司治理100報酬指數,5436.48,+,25.71,0.48
臺灣50報酬指數,11205.16,+,63.43,0.57
臺灣中型100報酬指數,9809.09,+,42.26,0.43
臺灣資訊科技報酬指數,13021.98,+,119.81,0.93
臺灣發達報酬指數,11504.37,+,39.12,0.34
臺灣高股息報酬指數,10186.13,+,54,0.53
臺灣就業99報酬指數,6535.87,+,15.32,0.23
臺灣高薪100報酬指數,5365.33,+,17.07,0.32
臺灣低波動高股息報酬指數,2896.73,+,6.3,0.22
未含金融電子股報酬指數,17977.49,+,14.14,0.08
小型股300報酬指數,5526.99,+,5.56,0.1
股利150報酬指數,5342.7,+,26.66,0.5
水泥類報酬指數,162.46,+,1.06,0.66
食品類報酬指數,1830.74,+,1.1,0.06
塑膠類報酬指數,303.21,-,1.45,-0.48
紡織纖維類報酬指數,653.11,-,1.34,-0.2
電機機械類報酬指數,201.92,+,0.54,0.27
電器電纜類報酬指數,37.3,+,0.05,0.13
化學生技醫療類報酬指數,129.99,-,0.5,-0.38
化學類報酬指數,125.38,-,0.05,-0.04
生技醫療類報酬指數,93.89,-,0.73,-0.77
玻璃陶瓷類報酬指數,39.07,-,0.36,-0.91
造紙類報酬指數,192.9,-,0.21,-0.11
鋼鐵類報酬指數,116.61,+,0.14,0.12
橡膠類報酬指數,422.07,-,0.06,-0.01
汽車類報酬指數,301.06,-,0.48,-0.16
電子類報酬指數,553.25,+,4.08,0.74
半導體類報酬指數,181.58,+,1.73,0.96
電腦及週邊設備類報酬指數,152.14,+,0.09,0.06
光電類報酬指數,43,+,0.65,1.53
通信網路類報酬指數,214.83,+,0.75,0.35
電子零組件類報酬指數,116.91,-,0.07,-0.06
電子通路類報酬指數,178.75,+,0.79,0.44
資訊服務類報酬指數,133.89,+,0.08,0.06
其他電子類報酬指數,101.98,+,1.07,1.06
建材營造類報酬指數,343.9,-,1.07,-0.31
航運類報酬指數,75.25,-,0.1,-0.13
觀光類報酬指數,138.86,-,0.77,-0.55
金融保險類報酬指數,1295.99,+,0.9,0.07
貿易百貨類報酬指數,272.37,+,0.69,0.25
油電燃氣類報酬指數,145.72,+,1.82,1.26
其他類報酬指數,339.36,+,1.62,0.48
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","84437315864","2167161057","725749"
"2.台灣存託憑證","19033686","2959037","604"
"3.受益憑證","0","0","0"
"4.ETF","9527092496","496163327","65449"
"5.受益證券","5593830","375000","44"
"6.變更交易股票","50332045","15277834","1972"
"7.認購(售)權證","2401276290","2288999000","63077"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","84487647909","2182438891","727721"
"總計(1~12)","96440644211","4970935255","856895"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2662(5),332(4)
"下跌(跌停)",2635(17),405(0)
"持平",466,124
"未成交",3280,4
"無比價",1023,12
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率換算後加入成交金額。"
2016年07月27日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","11118196","2026","775555930","69.65","69.95","69.5","69.7","+","0.3","69.7","787","69.75","18","0.00"
="0051  ","元大中型100     ","55400","30","1462055","26.3","26.47","26.29","26.29","+","0.09","26.29","36","26.38","1","0.00"
="0052  ","FB科技          ","18100","20","774069","42.8","42.85","42.55","42.8","+","0.94","42.41","1","42.78","1","0.00"
="0053  ","元大電子        ","56000","30","1683850","30.06","30.1","30.01","30.01","+","0.31","29.99","8","30.05","1","0.00"
="0054  ","元大台商50      ","24000","10","525650","21.9","21.91","21.87","21.87","+","0.12","21.85","1","21.87","8","0.00"
="0055  ","元大MSCI金融    ","188000","61","2527030","13.48","13.48","13.41","13.42","+","0.02","13.42","187","13.43","7","0.00"
="0056  ","元大高股息      ","3472435","1143","84603344","24.23","24.44","24.23","24.33","+","0.14","24.33","187","24.34","25","0.00"
="0057  ","FB摩台          ","76000","7","3251900","43","43","42.77","42.77","+","0.13","42.67","20","42.77","1","0.00"
