

2015年07月21日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10397.12,+,24.7,0.24
發行量加權股價指數,9005.96,+,30.96,0.34
臺灣公司治理100指數,4900.04,+,29.22,0.6
臺灣50指數,6742.55,+,51.73,0.77
臺灣中型100指數,6641.87,-,6,-0.09
臺灣資訊科技指數,7384.35,+,66.94,0.91
臺灣發達指數,7960.82,+,46.85,0.59
臺灣高股息指數,5304.86,+,0.98,0.02
臺灣就業99指數,5536.78,+,19.31,0.35
臺灣高薪100指數,5076.4,+,26.94,0.53
臺灣低波動高股息指數,1396.8,+,4.27,0.31
未含金融保險股指數,7450.47,+,27.43,0.37
未含電子股指數,13263.2,+,14.01,0.11
未含金融電子股指數,10992.26,+,6.42,0.06
小型股300指數,--,,--,--
水泥窯製類指數,500.44,+,0.54,0.11
塑膠化工類指數,763.85,-,1.07,-0.14
機電類指數,1958.33,+,10.41,0.53
水泥類指數,133.63,+,0.37,0.28
食品類指數,1328.7,+,43.61,3.39
塑膠類指數,217.59,+,0.54,0.25
紡織纖維類指數,595.39,+,0.23,0.04
電機機械類指數,141.91,-,0.49,-0.34
電器電纜類指數,29.98,-,0.07,-0.23
化學生技醫療類指數,97.74,-,1.28,-1.29
化學類指數,94.37,-,0.86,-0.9
生技醫療類指數,71.89,-,1.28,-1.75
玻璃陶瓷類指數,37.66,-,0.4,-1.05
造紙類指數,150.28,-,2.01,-1.32
鋼鐵類指數,90.84,+,0.3,0.33
橡膠類指數,318.57,-,1.02,-0.32
汽車類指數,293.86,-,0.95,-0.32
電子類指數,348.88,+,1.97,0.57
半導體類指數,110.41,+,1.25,1.15
電腦及週邊設備類指數,96.21,-,0.41,-0.42
光電類指數,37.98,+,0.09,0.24
通信網路類指數,109.6,+,0.33,0.3
電子零組件類指數,79.57,+,0.03,0.04
電子通路類指數,110,-,0.46,-0.42
資訊服務類指數,95.07,-,1.22,-1.27
其他電子類指數,91.61,+,0.54,0.59
建材營造類指數,266.21,-,1.34,-0.5
航運類指數,80.49,+,0.05,0.06
觀光類指數,116.62,-,0.24,-0.21
金融保險類指數,1178.77,+,2.45,0.21
貿易百貨類指數,212.12,+,0.49,0.23
油電燃氣類指數,97.45,-,0.84,-0.85
其他類指數,254.04,+,0.26,0.1
電子類兩倍槓桿指數,8677.61,+,97.45,1.14
電子類反向指數,10660.92,-,60.89,-0.57
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10922.32,+,30.56,0.28
發行量加權股價報酬指數,13991.22,+,54.1,0.39
臺灣公司治理100報酬指數,5007.61,+,31.93,0.64
臺灣50報酬指數,10609.31,+,85.49,0.81
臺灣中型100報酬指數,9660.67,-,7.04,-0.07
臺灣資訊科技報酬指數,11079.69,+,100.44,0.91
臺灣發達報酬指數,11258.47,+,75.22,0.67
臺灣高股息報酬指數,8963.03,+,1.66,0.02
臺灣就業99報酬指數,6404.85,+,25.16,0.39
臺灣高薪100報酬指數,5227.05,+,29.05,0.56
臺灣低波動高股息報酬指數,2779.16,+,9.67,0.35
未含金融電子股報酬指數,17145.63,+,29.13,0.17
小型股300報酬指數,--,,--,--
水泥類報酬指數,177.02,+,0.49,0.28
食品類報酬指數,1542.79,+,50.64,3.39
塑膠類報酬指數,277.22,+,2.02,0.73
紡織纖維類報酬指數,732.3,+,0.27,0.04
電機機械類報酬指數,173.51,-,0.57,-0.33
電器電纜類報酬指數,34,-,0.08,-0.23
化學生技醫療類報酬指數,120.57,-,1.51,-1.24
化學類報酬指數,119.63,-,1.09,-0.9
生技醫療類報酬指數,84.06,-,1.4,-1.64
玻璃陶瓷類報酬指數,40.23,-,0.43,-1.06
造紙類報酬指數,179.41,-,0.56,-0.31
鋼鐵類報酬指數,113.12,+,0.51,0.45
橡膠類報酬指數,379.8,-,1.22,-0.32
汽車類報酬指數,346.9,-,1.12,-0.32
電子類報酬指數,497.75,+,2.86,0.58
半導體類報酬指數,152.38,+,1.73,1.15
電腦及週邊設備類報酬指數,139.57,-,0.53,-0.38
光電類報酬指數,45.43,+,0.12,0.26
通信網路類報酬指數,175.27,+,0.54,0.31
電子零組件類報酬指數,112.23,+,0.09,0.08
電子通路類報酬指數,163.15,-,0.69,-0.42
資訊服務類報酬指數,148.33,-,1.81,-1.21
其他電子類報酬指數,106.54,+,0.63,0.59
建材營造類報酬指數,352.38,-,1.64,-0.46
航運類報酬指數,96.66,+,0.06,0.06
觀光類報酬指數,131.39,-,0.21,-0.16
金融保險類報酬指數,1497.38,+,3.11,0.21
貿易百貨類報酬指數,248.47,+,0.58,0.23
油電燃氣類報酬指數,116.93,-,1.01,-0.86
其他類報酬指數,331.02,+,0.34,0.1
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","64531909874","1744068700","602249"
"2.台灣存託憑證","26096732","8751443","1339"
"3.受益憑證","0","0","0"
"4.ETF","5338816400","228684752","37164"
"5.受益證券","59060330","3840000","245"
"6.變更交易股票","5010110","1956838","444"
"7.認購(售)權證","2812329800","2812025000","79036"
"8.轉換公司債","0","0","0"
