

2015年11月20日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,9834.86,-,8.69,-0.09
發行量加權股價指數,8465.45,-,11.75,-0.14
臺灣公司治理100指數,4638.69,-,11.01,-0.24
臺灣50指數,6230.07,-,14.41,-0.23
臺灣中型100指數,6155.08,-,3.58,-0.06
臺灣資訊科技指數,7018.14,+,4.36,0.06
臺灣發達指數,7368.31,-,16.14,-0.22
臺灣高股息指數,4992.39,-,8.52,-0.17
臺灣就業99指數,5221.78,-,11.67,-0.22
臺灣高薪100指數,4669.1,-,15.42,-0.33
臺灣低波動高股息指數,1269.23,-,8.74,-0.68
未含金融保險股指數,7077.73,-,2.96,-0.04
未含電子股指數,12329.66,-,49.16,-0.4
未含金融電子股指數,10448.94,-,27.27,-0.26
小型股300指數,--,,--,--
水泥窯製類指數,416.78,-,1.85,-0.44
塑膠化工類指數,752.07,-,5.04,-0.67
機電類指數,1865.1,+,1.2,0.06
水泥類指數,109.76,-,1.49,-1.34
食品類指數,1305.88,-,0.5,-0.04
塑膠類指數,210.93,-,2.08,-0.98
紡織纖維類指數,554.7,+,2.71,0.49
電機機械類指數,147.56,-,1.14,-0.77
電器電纜類指數,29.14,-,0.12,-0.41
化學生技醫療類指數,106.39,+,0.36,0.34
化學類指數,92.54,-,0.34,-0.37
生技醫療類指數,87.61,+,0.9,1.04
玻璃陶瓷類指數,34.21,+,1.69,5.2
造紙類指數,152.78,-,0.14,-0.09
鋼鐵類指數,75.62,-,1.5,-1.95
橡膠類指數,291.08,-,2.23,-0.76
汽車類指數,258.66,-,1.49,-0.57
電子類指數,331.26,+,0.31,0.09
半導體類指數,107.25,-,0.01,-0.01
電腦及週邊設備類指數,87.79,-,0.13,-0.15
光電類指數,31.61,+,0.28,0.89
通信網路類指數,112.98,-,0.12,-0.11
電子零組件類指數,77.97,+,0.13,0.17
電子通路類指數,94.21,-,0.35,-0.37
資訊服務類指數,86.55,-,0.29,-0.33
其他電子類指數,84.11,+,0.3,0.36
建材營造類指數,234.15,+,0.26,0.11
航運類指數,65.4,-,0.36,-0.55
觀光類指數,116.09,-,0.19,-0.16
金融保險類指數,1042.48,-,7.43,-0.71
貿易百貨類指數,206.43,+,0.7,0.34
油電燃氣類指數,99.59,+,0.99,1
其他類指數,251.02,+,0.37,0.15
臺指日報酬兩倍指數,10658.87,-,29.63,-0.28
臺指日報酬反向一倍指數,9598.09,+,13.29,0.14
電子類兩倍槓桿指數,7687.15,+,14.37,0.19
電子類反向指數,11033.28,-,10.34,-0.09
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10527.13,-,9.29,-0.09
發行量加權股價報酬指數,13400.13,-,18.59,-0.14
臺灣公司治理100報酬指數,4817.17,-,11.43,-0.24
臺灣50報酬指數,9966.83,-,23.05,-0.23
臺灣中型100報酬指數,9195.06,-,5.35,-0.06
臺灣資訊科技報酬指數,10675.43,+,6.62,0.06
臺灣發達報酬指數,10648.03,-,23.32,-0.22
臺灣高股息報酬指數,8844.18,-,15.07,-0.17
臺灣就業99報酬指數,6165.97,-,13.78,-0.22
臺灣高薪100報酬指數,4908.7,-,16.21,-0.33
臺灣低波動高股息報酬指數,2617.78,-,18.02,-0.68
未含金融電子股報酬指數,16619.32,-,43.37,-0.26
小型股300報酬指數,--,,--,--
水泥類報酬指數,154.42,-,2.1,-1.34
食品類報酬指數,1552.53,-,0.61,-0.04
塑膠類報酬指數,269.16,-,2.66,-0.98
紡織纖維類報酬指數,700.35,+,3.43,0.49
電機機械類報酬指數,183.87,-,1.42,-0.77
電器電纜類報酬指數,33.32,-,0.15,-0.45
化學生技醫療類報酬指數,133.5,+,0.46,0.35
