

2017年05月02日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11414.91,+,72.84,0.64
發行量加權股價指數,9941.27,+,69.27,0.7
臺灣公司治理100指數,5571.66,+,48.45,0.88
臺灣50指數,7512.48,+,63.77,0.86
臺灣中型100指數,6913.51,+,34.51,0.5
臺灣資訊科技指數,8966.93,+,79.73,0.9
臺灣發達指數,8589.08,+,54.59,0.64
臺灣高股息指數,5801.2,+,27.88,0.48
臺灣就業99指數,5881.37,+,30.91,0.53
臺灣高薪100指數,5509.3,+,47.45,0.87
臺灣低波動高股息指數,1440.06,+,10.79,0.75
未含金融保險股指數,8445.92,+,55.46,0.66
未含電子股指數,13582.56,+,86.78,0.64
未含金融電子股指數,11698.67,+,59.33,0.51
小型股300指數,5965.73,+,6.06,0.1
漲升股利150指數,5715.81,+,36.75,0.65
漲升股利100指數,5690.47,+,37.19,0.66
藍籌30指數,5263.41,+,34.69,0.66
工業菁英30指數,5454.09,+,24.22,0.45
電子菁英30指數,5442.99,+,41,0.76
低波動精選30指數,5215.52,+,44.52,0.86
低貝塔100指數,5279,+,31.22,0.59
中小型精選50指數,4997.73,+,40.35,0.81
中小型A級動能50指數,5321.49,+,51.54,0.98
藍籌30反向一倍指數,9470.12,-,63.25,-0.66
水泥窯製類指數,456.92,+,0.66,0.14
塑膠化工類指數,867.22,+,2.71,0.31
機電類指數,2310.83,+,17.18,0.75
水泥類指數,118.15,+,0.14,0.12
食品類指數,1427.78,+,6.44,0.45
塑膠類指數,260.86,+,1.11,0.43
紡織纖維類指數,492.96,+,0.13,0.03
電機機械類指數,169.64,+,1.35,0.8
電器電纜類指數,42.73,+,0.1,0.23
化學生技醫療類指數,99.97,-,0.17,-0.17
化學類指數,99.91,+,0.13,0.13
生技醫療類指數,70.71,-,0.38,-0.53
玻璃陶瓷類指數,41.01,+,0.1,0.24
造紙類指數,203.48,-,0.24,-0.12
鋼鐵類指數,98.62,+,0.32,0.33
橡膠類指數,321.31,+,1.28,0.4
汽車類指數,252.94,+,0.55,0.22
電子類指數,411.14,+,3.06,0.75
半導體類指數,139.58,+,1.2,0.87
電腦及週邊設備類指數,101.76,+,0.9,0.89
光電類指數,44.91,+,0.16,0.36
通信網路類指數,122.66,+,0.58,0.48
電子零組件類指數,90.45,+,0.6,0.67
電子通路類指數,112.79,+,0.74,0.66
資訊服務類指數,87.7,+,0.08,0.09
其他電子類指數,102.91,+,0.83,0.81
建材營造類指數,263.94,+,0.06,0.02
航運類指數,62.5,+,0.49,0.79
觀光類指數,115.38,+,0.12,0.1
金融保險類指數,1106.48,+,10.72,0.98
貿易百貨類指數,223.84,-,0.24,-0.11
油電燃氣類指數,136.09,+,2.46,1.84
其他類指數,249.82,+,1.48,0.6
臺指日報酬兩倍指數,14392,+,199.18,1.4
臺指日報酬反向一倍指數,8002.59,-,56.55,-0.7
電子類兩倍槓桿指數,11536.86,+,170.46,1.5
電子類反向指數,8660.67,-,65.43,-0.75
