

2016年06月30日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10047.14,+,88.91,0.89
發行量加權股價指數,8666.58,+,80.02,0.93
臺灣公司治理100指數,4836.94,+,47.27,0.99
臺灣50指數,6454.49,+,75.72,1.19
臺灣中型100指數,6133.46,+,50.39,0.83
臺灣資訊科技指數,7781.17,+,145.93,1.91
臺灣發達指數,7429.71,+,41.79,0.57
臺灣高股息指數,5305.47,+,32.78,0.62
臺灣就業99指數,5195.87,+,42.13,0.82
臺灣高薪100指數,4738.87,+,38.01,0.81
臺灣低波動高股息指數,1315.79,+,13.85,1.06
未含金融保險股指數,7393.59,+,70.41,0.96
未含電子股指數,12139.7,+,74.75,0.62
未含金融電子股指數,10675.67,+,61.59,0.58
小型股300指數,5292.47,+,17.37,0.33
水泥窯製類指數,414.75,+,3.09,0.75
塑膠化工類指數,779.29,+,5.49,0.71
機電類指數,1976.47,+,23.05,1.18
水泥類指數,108.1,+,1.07,1
食品類指數,1488.77,-,0.06,---
塑膠類指數,221.99,+,0.89,0.4
紡織纖維類指數,477.13,+,7.91,1.69
電機機械類指數,158.01,+,1.21,0.77
電器電纜類指數,30.97,+,0.2,0.65
化學生技醫療類指數,99.25,+,0.79,0.8
化學類指數,93.21,+,0.62,0.67
生技醫療類指數,75.58,+,0.71,0.95
玻璃陶瓷類指數,36.14,-,0.23,-0.63
造紙類指數,158.08,+,0.28,0.18
鋼鐵類指數,83.3,+,0.04,0.05
橡膠類指數,328.59,+,6.36,1.97
汽車類指數,230.58,+,1.52,0.66
電子類指數,350.9,+,4.15,1.2
半導體類指數,118.89,+,2.2,1.89
電腦及週邊設備類指數,92.27,+,0.55,0.6
光電類指數,31.02,+,0.51,1.67
通信網路類指數,129.27,+,1.26,0.98
電子零組件類指數,75.28,+,0.09,0.12
電子通路類指數,104.59,+,1.44,1.4
資訊服務類指數,80.15,-,0.37,-0.46
其他電子類指數,79.67,+,0.07,0.09
建材營造類指數,247.98,+,0.36,0.15
航運類指數,61.11,+,0.55,0.91
觀光類指數,113.78,+,0.1,0.09
金融保險類指數,937.4,+,6.74,0.72
貿易百貨類指數,215.3,+,0.93,0.43
油電燃氣類指數,111.97,+,0.04,0.04
其他類指數,235.61,+,2.12,0.91
臺指日報酬兩倍指數,11043.17,+,202.06,1.86
臺指日報酬反向一倍指數,9268.06,-,87.18,-0.93
電子類兩倍槓桿指數,8508.83,+,198.91,2.39
電子類反向指數,10274.71,-,124.46,-1.2
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10866.71,+,107.62,1
發行量加權股價報酬指數,13869.89,+,141.12,1.03
臺灣公司治理100報酬指數,5097.81,+,54.51,1.08
臺灣50報酬指數,10487.56,+,132.05,1.28
臺灣中型100報酬指數,9196.2,+,77.9,0.85
臺灣資訊科技報酬指數,12145.35,+,232.91,1.96
臺灣發達報酬指數,10756.5,+,75,0.7
臺灣高股息報酬指數,9479.3,+,58.57,0.62
臺灣就業99報酬指數,6205.96,+,52.13,0.85
臺灣高薪100報酬指數,5039.27,+,43.31,0.87
臺灣低波動高股息報酬指數,2730.64,+,32.14,1.19
未含金融電子股報酬指數,17004.11,+,100.88,0.6
小型股300報酬指數,5320.3,+,23.29,0.44
水泥類報酬指數,152.09,+,1.51,1
食品類報酬指數,1769.98,-,0.06,---
塑膠類報酬指數,283.3,+,1.13,0.4
紡織纖維類報酬指數,603.43,+,9.99,1.68
電機機械類報酬指數,197.05,+,1.5,0.77
電器電纜類報酬指數,35.44,+,0.23,0.65
化學生技醫療類報酬指數,124.95,+,1.16,0.94
化學類報酬指數,120.65,+,1.01,0.84
生技醫療類報酬指數,90.14,+,0.94,1.05
玻璃陶瓷類報酬指數,38.82,-,0.24,-0.61
造紙類報酬指數,188.72,+,0.33,0.18
鋼鐵類報酬指數,107.91,+,0.05,0.05
橡膠類報酬指數,410.07,+,7.94,1.97
汽車類報酬指數,281.23,+,1.85,0.66
電子類報酬指數,517.94,+,6.96,1.36
半導體類報酬指數,170.32,+,3.16,1.89
電腦及週邊設備類報酬指數,140.38,+,1.28,0.92
光電類報酬指數,37.79,+,0.62,1.67
通信網路類報酬指數,208.84,+,3.72,1.81
電子零組件類報酬指數,108.81,+,0.17,0.16
電子通路類報酬指數,165.79,+,2.28,1.39
資訊服務類報酬指數,129.03,+,0.12,0.09
其他電子類報酬指數,96.27,+,0.13,0.14
建材營造類報酬指數,342.83,+,0.97,0.28
航運類報酬指數,73.85,+,0.67,0.92
觀光類報酬指數,129.62,+,0.11,0.08
金融保險類報酬指數,1233.29,+,9.04,0.74
貿易百貨類報酬指數,262.43,+,1.14,0.44
油電燃氣類報酬指數,134.62,+,0.05,0.04
其他類報酬指數,313.38,+,2.87,0.92
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","83041381746","2201364365","725460"
"2.台灣存託憑證","14747329","3253566","605"
"3.受益憑證","0","0","0"
"4.ETF","10401391892","518185051","70843"
"5.受益證券","2374280","153000","32"
"6.變更交易股票","33097867","15909380","2136"
"7.認購(售)權證","1953255670","2092696000","55660"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","83074479613","2217273745","727596"
"總計(1~12)","95446248784","4831561362","854736"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2858(7),512(6)
"下跌(跌停)",2279(19),216(1)
"持平",591,128
"未成交",3576,2
"無比價",753,18
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2016年06月30日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","25345136","4679","1653395255","65.15","65.45","64.65","65.45","+","0.75","65.4","2","65.45","1,224","0.00"
="0051  ","元大中型100     ","83000","22","2045320","24.65","24.67","24.63","24.67","+","0.04","24.67","9","24.69","1","0.00"
="0052  ","FB科技          ","4000","3","158500","39.58","39.67","39.58","39.67","+","0.73","39.67","10","40.07","10","0.00"
="0053  ","元大電子        ","22000","13","616260","27.82","28.12","27.82","28.12","+","0.35","28.12","8","28.15","1","0.00"
="0054  ","元大台商50      ","1000","1","20520","20.52","20.52","20.52","20.52","+","0.16","20.49","8","20.55","1","0.00"
="0055  ","元大MSCI金融    ","244000","87","3081970","12.66","12.66","12.61","12.64","+","0.01","12.63","3","12.64","4","0.00"
="0056  ","元大高股息      ","3151069","954","71131146","22.58","22.61","22.49","22.6","+","0.1","22.59","5","22.6","24","0.00"
="0057  ","FB摩台          ","2000","1","79240","39.62","39.62","39.62","39.62","-","0.21","39.96","20","40.09","28","0.00"
="0058  ","FB發達          ","0","0","0","--","--","--","--"," ","0","36.51","10","36.77","10","0.00"
="0059  ","FB金融          ","0","0","0","--","--","--","--"," ","0","29.66","1","29.94","1","0.00"
="0061  ","元大寶滬深      ","5627510","877","89977080","15.96","16.03","15.93","16.01","+","0.13","16","32","16.01","1,334","0.00"
="006203","元大MSCI台灣    ","9000","2","273980","30.3","30.46","30.3","30.46","X","0","30.42","8","30.58","8","0.00"
="006204","永豐臺灣加權    ","229000","21","9860340","43.04","43.08","43.04","43.08","X","0","43.07","15","43.08","19","0.00"
="006205","FB上証          ","3871000","591","103112050","26.63","26.7","26.55","26.6","+","0.14","26.6","157","26.61","53","0.00"
="006206","元大上證50      ","1125100","235","28655159","25.43","25.58","25.39","25.49","+","0.22","25.45","7","25.49","31","0.00"
="006207","FH滬深          ","1353000","280","27223970","20.1","20.17","20.08","20.1","+","0.1","20.1","56","20.12","8","0.00"
="006208","FB台50          ","3000","3","110640","36.8","36.98","36.8","36.98","X","0","37.07","1","37.35","5","0.00"
="00631L","元大台灣50正2   ","19431570","2443","391807273","20.09","20.32","19.88","20.28","+","0.43","20.27","54","20.28","60","0.00"
="00632R","元大台灣50反1   ","206292498","28637","3780609551","18.38","18.46","18.27","18.31","-","0.14","18.3","1,445","18.31","18","0.00"
="00633L","FB上証正2       ","44686424","6724","1324902331","29.58","29.79","29.51","29.62","+","0.46","29.61","50","29.62","51","0.00"
="00634R","FB上証反1       ","3743000","562","38539420","10.3","10.34","10.28","10.3","-","0.1","10.3","31","10.31","533","0.00"
="00635U","元大S&P黃金     ","1309000","363","28354470","21.68","21.69","21.62","21.66","-","0.05","21.66","10","21.67","135","0.00"
="00636 ","國泰中國A50     ","1546000","177","24062710","15.5","15.6","15.5","15.57","+","0.07","15.56","300","15.57","19","0.00"
="00637L","元大滬深300正2  ","79085912","7654","874230366","11.09","11.1","10.99","11.03","+","0.16","11.03","23","11.04","211","0.00"
="00638R","元大滬深300反1  ","268000","86","5150570","19.38","19.38","19.2","19.22","-","0.19","19.21","11","19.22","151","0.00"
="00639 ","FB深100         ","22197002","3046","223775880","10.16","10.17","10.03","10.09","+","0.06","10.08","150","10.09","40","0.00"
="00640L","FB日本正2       ","18850257","2317","235418816","12.51","12.56","12.4","12.42","+","0.07","12.42","110","12.43","305","0.00"
="00641R","FB日本反1       ","1592000","240","35126840","22.03","22.14","21.99","22.1","-","0.07","22.1","48","22.11","1","0.00"
="00642U","元大S&P石油     ","27691933","3592","535176502","19.25","19.36","19.25","19.32","+","0.46","19.31","4","19.32","416","0.00"
="00643 ","群益深証中小    ","15937000","2681","252184330","15.95","15.95","15.72","15.87","+","0.11","15.86","30","15.87","579","0.00"
="00645 ","FB日本          ","1719000","102","27368350","15.99","15.99","15.89","15.89","+","0.06","15.88","5","15.9","128","0.00"
