

2016年04月21日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,9942.47,+,61.03,0.62
發行量加權股價指數,8568.65,+,54.17,0.64
臺灣公司治理100指數,4774.23,+,35.49,0.75
臺灣50指數,6320.84,+,57.61,0.92
臺灣中型100指數,6077.15,+,18.07,0.3
臺灣資訊科技指數,7503.54,+,91.35,1.23
臺灣發達指數,7372.44,+,45.86,0.63
臺灣高股息指數,5114.9,-,2.1,-0.04
臺灣就業99指數,5129.28,+,22.99,0.45
臺灣高薪100指數,4655.09,+,26.23,0.57
臺灣低波動高股息指數,1272.96,+,4.55,0.36
未含金融保險股指數,7300.39,+,49.48,0.68
未含電子股指數,12317.95,+,46.14,0.38
未含金融電子股指數,10899.83,+,43.14,0.4
小型股300指數,5311.51,+,10.59,0.2
水泥窯製類指數,436.05,+,8.17,1.91
塑膠化工類指數,808.34,+,0.78,0.1
機電類指數,1913.93,+,17.04,0.9
水泥類指數,113.21,+,2,1.8
食品類指數,1375.38,-,1.12,-0.08
塑膠類指數,231.87,-,0.78,-0.34
紡織纖維類指數,511.09,+,5.52,1.09
電機機械類指數,159.4,+,2.8,1.79
電器電纜類指數,31.22,+,0.1,0.32
化學生技醫療類指數,100.07,+,0.08,0.08
化學類指數,93.34,+,0.09,0.1
生技醫療類指數,76.79,+,0.05,0.07
玻璃陶瓷類指數,38.83,+,0.95,2.51
造紙類指數,155.91,-,0.46,-0.29
鋼鐵類指數,90.1,+,1.59,1.8
橡膠類指數,343.22,+,7.11,2.12
汽車類指數,236.76,+,0.11,0.05
電子類指數,339.22,+,2.92,0.87
半導體類指數,115.54,+,1.47,1.29
電腦及週邊設備類指數,89.72,+,0.21,0.23
光電類指數,28.43,-,0.15,-0.52
通信網路類指數,121.58,+,0.74,0.61
電子零組件類指數,75.34,+,0.72,0.96
電子通路類指數,98.39,+,0.64,0.65
資訊服務類指數,81.66,-,0.2,-0.24
其他電子類指數,78.08,+,0.75,0.97
建材營造類指數,246.78,-,0.48,-0.19
航運類指數,64.59,+,0.13,0.2
觀光類指數,114.86,+,1.42,1.25
金融保險類指數,935.38,+,2.96,0.32
貿易百貨類指數,207.47,+,2.94,1.44
油電燃氣類指數,116.13,-,0.43,-0.37
其他類指數,233.22,-,0.33,-0.14
臺指日報酬兩倍指數,10833.64,+,136.12,1.27
臺指日報酬反向一倍指數,9407.4,-,60.23,-0.64
電子類兩倍槓桿指數,7988.75,+,136.36,1.74
電子類反向指數,10677.97,-,93.53,-0.87
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,10642.4,+,65.33,0.62
發行量加權股價報酬指數,13563.59,+,85.75,0.64
臺灣公司治理100報酬指數,4957.92,+,36.85,0.75
臺灣50報酬指數,10112.04,+,92.15,0.92
臺灣中型100報酬指數,9078.64,+,26.99,0.3
臺灣資訊科技報酬指數,11413.79,+,138.96,1.23
臺灣發達報酬指數,10654,+,66.28,0.63
臺灣高股息報酬指數,9061.2,-,3.72,-0.04
臺灣就業99報酬指數,6056.75,+,27.15,0.45
臺灣高薪100報酬指數,4893.98,+,27.59,0.57
臺灣低波動高股息報酬指數,2625.47,+,9.4,0.36
未含金融電子股報酬指數,17336.94,+,68.61,0.4
小型股300報酬指數,5311.51,+,10.59,0.2
水泥類報酬指數,159.27,+,2.81,1.8
食品類報酬指數,1635.17,-,1.33,-0.08
塑膠類報酬指數,295.89,-,1,-0.34
紡織纖維類報酬指數,645.28,+,6.97,1.09
電機機械類報酬指數,198.63,+,3.49,1.79
電器電纜類報酬指數,35.7,+,0.11,0.31
化學生技醫療類報酬指數,125.61,+,0.09,0.07
化學類報酬指數,120.28,+,0.11,0.09
生技醫療類報酬指數,91.46,+,0.05,0.05
玻璃陶瓷類報酬指數,41.71,+,1.02,2.51
造紙類報酬指數,186.13,-,0.54,-0.29
鋼鐵類報酬指數,116.23,+,2.05,1.8
橡膠類報酬指數,427.82,+,8.85,2.11
汽車類報酬指數,288.77,+,0.13,0.05
電子類報酬指數,493.07,+,4.25,0.87
半導體類報酬指數,160.77,+,2.05,1.29
電腦及週邊設備類報酬指數,136.02,+,0.33,0.24
光電類報酬指數,34.6,-,0.18,-0.52
通信網路類報酬指數,194.79,+,1.19,0.61
電子零組件類報酬指數,108.32,+,1.03,0.96
電子通路類報酬指數,155.18,+,1.02,0.66
資訊服務類報酬指數,130.73,-,0.31,-0.24
其他電子類報酬指數,94.13,+,0.9,0.97
建材營造類報酬指數,339.09,-,0.67,-0.2
航運類報酬指數,77.78,+,0.16,0.21
觀光類報酬指數,130.35,+,1.61,1.25
金融保險類報酬指數,1209.15,+,3.83,0.32
貿易百貨類報酬指數,252.26,+,3.57,1.44
油電燃氣類報酬指數,139.62,-,0.51,-0.36
其他類報酬指數,309.83,-,0.45,-0.15
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","65379984822","1428432407","641434"
"2.台灣存託憑證","9461805","2162993","478"
"3.受益憑證","0","0","0"
"4.ETF","8509037008","454934706","60520"
"5.受益證券","8974200","547000","75"
"6.變更交易股票","44148992","9736387","1586"
"7.認購(售)權證","2021978760","2018456000","56432"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","65424133814","1438168794","643020"
"總計(1~12)","75973585587","3914269493","760525"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2719(6),384(5)
"下跌(跌停)",2848(25),379(1)
"持平",441,103
"未成交",3477,6
"無比價",671,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2016年04月21日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","3097142","1153","194853411","62.9","63.15","62.55","62.95","+","0.3","62.95","346","63","14","0.00"
="0051  ","元大中型100     ","10000","6","244920","24.6","24.6","24.48","24.48","-","0.07","24.48","13","24.63","10","0.00"
="0052  ","FB科技          ","2000","1","79560","39.78","39.78","39.78","39.78","-","0.02","39.78","8","40.18","11","0.00"
="0053  ","元大電子        ","28000","11","746640","26.65","26.81","26.62","26.81","+","0.07","26.76","8","26.87","1","0.00"
="0054  ","元大台商50      ","18000","4","364380","20.24","20.31","20.23","20.31","-","0.05","20.31","8","20.4","8","0.00"
="0055  ","元大MSCI金融    ","40000","19","499080","12.54","12.54","12.43","12.48","+","0.02","12.47","1","12.48","9","0.00"
="0056  ","元大高股息      ","2411590","1032","52692540","21.93","21.95","21.8","21.86","-","0.07","21.85","30","21.86","54","0.00"
="0057  ","FB摩台          ","3000","2","115230","38.38","38.47","38.38","38.47","+","0.13","38.46","55","38.58","3","0.00"
="0058  ","FB發達          ","0","0","0","--","--","--","--"," ","0","36.21","10","36.47","10","0.00"
="0059  ","FB金融          ","0","0","0","--","--","--","--"," ","0","29.05","1","29.34","2","0.00"
="0061  ","元大寶滬深      ","11067688","1979","179394322","16.16","16.27","16.1","16.16","+","0.11","16.16","63","16.17","23","0.00"
="006203","元大MSCI台灣    ","2000","2","58650","29.36","29.36","29.29","29.29","+","0.09","29.27","10","29.41","8","0.00"
="006204","永豐臺灣加權    ","0","0","0","--","--","--","--"," ","0","42.22","15","42.38","15","0.00"
="006205","FB上証          ","5105000","1142","139770020","27.31","27.53","27.23","27.38","+","0.4","27.37","24","27.38","240","0.00"
="006206","元大上證50      ","1708277","377","44437876","25.93","26.17","25.86","26.04","+","0.49","26.02","1","26.05","7","0.00"
="006207","FH滬深          ","1688200","315","34578280","20.3","20.58","20.3","20.46","+","0.3","20.45","153","20.46","2","0.00"
="006208","FB台50          ","4000","3","143320","35.64","36","35.64","36","-","0.09","35.76","1","36.1","1","0.00"
="00631L","元大台灣50正2   ","5086000","1073","97782270","19.21","19.31","19.04","19.29","+","0.26","19.28","203","19.29","105","0.00"
="00632R","元大台灣50反1   ","56360648","7238","1068306563","18.94","19.06","18.91","18.91","-","0.12","18.91","1,243","18.92","201","0.00"
="00633L","FB上証正2       ","96379500","13656","2867562350","29.5","30.12","29.42","29.77","+","1","29.76","84","29.77","471","0.00"
="00634R","FB上証反1       ","6890000","893","71590670","10.45","10.48","10.34","10.41","-","0.14","10.4","155","10.41","7","0.00"
="00635U","元大S&P黃金     ","272000","100","5593010","20.54","20.61","20.5","20.57"," ","0","20.55","91","20.57","20","0.00"
="00636 ","國泰中國A50     ","1124000","152","18203010","16.11","16.27","16.1","16.19","+","0.28","16.18","13","16.19","95","0.00"
="00637L","元大滬深300正2  ","138892000","14482","1534711400","10.96","11.18","10.91","11.05","+","0.35","11.04","196","11.05","1,547","0.00"
="00638R","元大滬深300反1  ","1662000","182","32012160","19.41","19.41","19.2","19.27","-","0.29","19.27","54","19.28","50","0.00"
="00639 ","FB深100         ","5684000","904","56402710","9.93","10","9.87","9.9","+","0.02","9.9","17","9.91","71","0.00"
="00640L","FB日本正2       ","9834004","1405","153639671","15.54","15.77","15.47","15.66","+","0.48","15.65","1","15.66","253","0.00"
="00641R","FB日本反1       ","8962000","1088","181800040","20.23","20.37","20.2","20.28","-","0.28","20.28","179","20.29","1","0.00"
="00642U","元大S&P石油     ","66016657","9422","1140297155","17.2","17.49","17.18","17.36","+","0.87","17.35","412","17.36","309","0.00"
="00643 ","群益深証中小    ","1315000","320","20345850","15.42","15.54","15.42","15.46","+","0.04","15.46","178","15.47","200","0.00"
="00645 ","FB日本          ","1115000","123","19778990","17.7","17.79","17.64","17.78","+","0.28","17.77","100","17.78","27","0.00"
="00646 ","元大S&P500      ","2715000","315","54513900","20.02","20.13","20.02","20.12","+","0.13","20.12","83","20.13","66","0.00"
="00647L","元大S&P500正2   ","254000","59","5273490","20.64","20.82","20.64","20.8","+","0.32","20.8","12","20.82","6","0.00"
="00648R","元大S&P500反1   ","8291000","1322","158875950","19.18","19.2","19.12","19.14","-","0.16","19.14","120","19.15","202","0.00"
="00649 ","FH香港          ","740000","85","11845240","15.7","16.04","15.7","16","+","0.3","15.99","52","16","54","0.00"
="00650L","FH香港正2       ","1825000","178","33599520","18","18.6","18","18.47","+","0.7","18.44","100","18.47","46","0.00"
="00651R","FH香港反1       ","600000","158","7873570","13.3","13.31","13.07","13.11","-","0.23","13.11","90","13.13","151","0.00"
="00652 ","FB印度          ","3566000","193","72614800","20.35","20.41","20.29","20.3","+","0.07","20.29","4","20.3","121","0.00"
="00653L","FB印度正2       ","3878000","269","81876310","21.29","21.3","20.98","21.02","+","0.15","21.01","1","21.02","30","0.00"
="00654R","FB印度反1       ","1916000","93","37001190","19.29","19.37","19.24","19.36","-","0.06","19.36","70","19.37","100","0.00"
="00655L","國泰中國A50正2  ","5221000","677","106756690","20.25","20.67","20.18","20.42","+","0.65","20.41","5","20.42","434","0.00"
="00656R","國泰中國A50反1  ","1143000","50","22179130","19.41","19.44","19.24","19.38","-","0.27","19.36","3","19.38","839","0.00"
="008201","BP上證50        ","8000","37","623140","78","78.5","77.6","77.65","-","0.1","77.65","2","78","20","0.00"
="01001T","土銀富邦R1      ","188000","18","3128980","16.64","16.65","16.64","16.65","+","0.04","16.63","10","16.67","3","0.00"
="01002T","土銀國泰R1      ","189000","34","3272610","17.3","17.33","17.3","17.31","+","0.01","17.31","19","17.35","56","0.00"
="01003T","兆豐新光R1      ","53000","14","753170","14.2","14.24","14.2","14.24","+","0.04","14.23","2","14.24","1","0.00"
="01004T","土銀富邦R2      ","27000","4","361440","13.36","13.39","13.36","13.39"," ","0","13.37","5","13.4","7","0.00"
="01007T","兆豐國泰R2      ","90000","5","1458000","16.2","16.2","16.2","16.2"," ","0","16.21","2","16.28","2","0.00"
"1101  ","台泥            ","6886014","3195","228094453","33.2","33.5","32.85","33.5","+","0.65","33.35","45","33.5","615","21.47"
"1102  ","亞泥            ","2293637","1175","67715244","28.9","29.75","28.85","29.6","+","0.7","29.55","2","29.6","27","20.41"
"1103  ","嘉泥            ","123749","201","1149670","9.28","9.31","9.26","9.26","-","0.02","9.26","2","9.29","2","27.24"
"1104  ","環泥            ","206109","124","4376825","21.35","21.35","21.15","21.25","-","0.15","21.2","8","21.25","7","9.57"
"1108  ","幸福            ","130900","45","1350229","10.3","10.35","10.25","10.3"," ","0","10.3","6","10.35","30","8.88"
"1109  ","信大            ","19675","9","197650","10.05","10.05","10.05","10.05","+","0.05","10","20","10.05","8","201"
"1110  ","東泥            ","18000","12","282500","15.65","15.75","15.6","15.7","-","0.1","15.7","8","15.75","2","62.8"
