

2016年08月08日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,10582,+,57.93,0.55
發行量加權股價指數,9150.26,+,58.14,0.64
臺灣公司治理100指數,5118.15,+,34.28,0.67
臺灣50指數,6885.88,+,58.37,0.85
臺灣中型100指數,6497.82,+,8.23,0.13
臺灣資訊科技指數,8372.1,+,37.82,0.45
臺灣發達指數,7860.27,+,64.16,0.82
臺灣高股息指數,5640.45,+,23.49,0.42
臺灣就業99指數,5437.86,+,33.28,0.62
臺灣高薪100指數,5005.61,+,47.41,0.96
臺灣低波動高股息指數,1377.72,+,4.59,0.33
未含金融保險股指數,7799.82,+,42.64,0.55
未含電子股指數,12627.65,+,50.01,0.4
未含金融電子股指數,11018.1,+,7.28,0.07
小型股300指數,5436.05,+,3.52,0.06
漲升股利150指數,5309.85,+,32.54,0.62
水泥窯製類指數,437.92,-,0.52,-0.12
塑膠化工類指數,801.17,+,3.67,0.46
機電類指數,2110.25,+,16.46,0.79
水泥類指數,115.49,+,0.09,0.08
食品類指數,1503.91,-,13.08,-0.86
塑膠類指數,227.6,+,0.59,0.26
紡織纖維類指數,504.5,-,1.98,-0.39
電機機械類指數,161.46,-,1.12,-0.69
電器電纜類指數,35.19,+,0.21,0.6
化學生技醫療類指數,101.41,+,0.12,0.12
化學類指數,95.33,-,0.16,-0.17
生技醫療類指數,77.15,+,0.34,0.44
玻璃陶瓷類指數,35.66,-,0.45,-1.25
造紙類指數,156.45,-,0.54,-0.34
鋼鐵類指數,88.83,+,0.26,0.29
橡膠類指數,344.79,+,6.19,1.83
汽車類指數,243.7,+,1.23,0.51
電子類指數,375.12,+,3.12,0.84
半導體類指數,127.77,+,0.49,0.38
電腦及週邊設備類指數,96.82,+,0.53,0.55
光電類指數,36.49,+,0.91,2.56
通信網路類指數,130.17,+,1.61,1.25
電子零組件類指數,81.37,+,0.54,0.67
電子通路類指數,110.41,-,0.42,-0.38
資訊服務類指數,79.81,-,0.02,-0.03
其他電子類指數,85.09,+,1.27,1.52
建材營造類指數,239.57,+,0.72,0.3
航運類指數,60.69,-,0.11,-0.18
觀光類指數,119.22,-,0.82,-0.68
金融保險類指數,995.39,+,12.46,1.27
貿易百貨類指數,220.11,-,1,-0.45
油電燃氣類指數,116.03,+,0.48,0.42
其他類指數,248.34,-,0.01,---
臺指日報酬兩倍指數,12293.52,+,155.24,1.28
臺指日報酬反向一倍指數,8766.19,-,56.42,-0.64
電子類兩倍槓桿指數,9704.97,+,160.11,1.68
電子類反向指數,9592.34,-,81.13,-0.84
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,11677.82,+,64.61,0.56
發行量加權股價報酬指數,14948.55,+,95.86,0.65
臺灣公司治理100報酬指數,5502.42,+,37.05,0.68
臺灣50報酬指數,11380.94,+,96.48,0.85
臺灣中型100報酬指數,9951.42,+,12.61,0.13
臺灣資訊科技報酬指數,13228.89,+,59.77,0.45
臺灣發達報酬指數,11651.68,+,95.1,0.82
臺灣高股息報酬指數,10375.52,+,43.21,0.42
臺灣就業99報酬指數,6617.89,+,40.51,0.62
臺灣高薪100報酬指數,5440.4,+,51.52,0.96
臺灣低波動高股息報酬指數,2932.36,+,9.78,0.33
未含金融電子股報酬指數,18106.44,+,11.98,0.07
小型股300報酬指數,5614.87,+,5.13,0.09
漲升股利150報酬指數,5413.73,+,33.37,0.62
水泥類報酬指數,166.32,+,0.13,0.08
食品類報酬指數,1832.57,-,15.93,-0.86
塑膠類報酬指數,303.77,+,0.79,0.26
紡織纖維類報酬指數,658.96,-,2.58,-0.39
電機機械類報酬指數,205.63,-,1.43,-0.69
電器電纜類報酬指數,40.5,+,0.24,0.6
化學生技醫療類報酬指數,130.25,+,0.15,0.12
化學類報酬指數,126.13,-,0.22,-0.17
生技醫療類報酬指數,93.65,+,0.4,0.43
玻璃陶瓷類報酬指數,38.4,-,0.48,-1.23
造紙類報酬指數,194.41,-,0.67,-0.34
鋼鐵類報酬指數,117.55,+,0.35,0.3
橡膠類報酬指數,444.89,+,7.99,1.83
汽車類報酬指數,305.82,+,1.55,0.51
電子類報酬指數,562.67,+,4.72,0.85
半導體類報酬指數,184.45,+,0.7,0.38
電腦及週邊設備類報酬指數,152.85,+,0.89,0.59
光電類報酬指數,45.05,+,1.11,2.53
通信網路類報酬指數,217.17,+,2.73,1.27
電子零組件類報酬指數,120.85,+,0.81,0.67
電子通路類報酬指數,181.19,-,0.69,-0.38
資訊服務類報酬指數,133.57,-,0.04,-0.03
其他電子類報酬指數,103.02,+,1.53,1.51
建材營造類報酬指數,343.89,+,1.04,0.3
航運類報酬指數,75.02,-,0.13,-0.17
觀光類報酬指數,138.06,-,0.95,-0.68
金融保險類報酬指數,1325.28,+,16.86,1.29
貿易百貨類報酬指數,274.34,-,1.24,-0.45
油電燃氣類報酬指數,145.91,+,0.61,0.42
其他類報酬指數,339.32,-,0.02,-0.01
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","76521119152","1913777814","662349"
"2.台灣存託憑證","23183031","4706379","751"
"3.受益憑證","0","0","0"
"4.ETF","4687564301","230185015","32194"
"5.受益證券","4648600","307100","52"
"6.變更交易股票","110934642","27795971","3148"
"7.認購(售)權證","2052833170","1906918000","53194"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","76632053794","1941573785","665497"
"總計(1~12)","83400282896","4083690279","751688"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2700(14),404(12)
"下跌(跌停)",2486(12),334(0)
"持平",503,125
"未成交",3935,4
"無比價",866,10
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣（含人民幣）成交值係以本公司當日下午3時30分公告人民幣兌新臺幣匯率4.746換算後加入成交金額。"
2016年08月08日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","元大台灣50      ","7902947","1664","553043688","70","70.25","69.7","70.05","+","0.45","70.05","65","70.1","107","0.00"
="0051  ","元大中型100     ","15613","14","417861","26.74","26.78","26.74","26.74"," ","0","26.61","1","26.74","6","0.00"
="0052  ","富邦科技        ","1000","1","43000","43","43","43","43","+","0.14","42.85","10","43.1","1","0.00"
="0053  ","元大電子        ","32000","19","969270","30.29","30.33","30.25","30.27","-","0.02","30.01","1","30.3","1","0.00"
="0054  ","元大台商50      ","5000","5","110180","22.01","22.09","22.01","22.04","-","0.01","21.62","2","22.09","2","0.00"
="0055  ","元大MSCI金融    ","1332101","161","18203471","13.55","13.75","13.55","13.75","+","0.23","13.73","7","13.75","4","0.00"
="0056  ","元大高股息      ","2522644","795","62129383","24.63","24.68","24.58","24.67","+","0.09","24.65","101","24.67","17","0.00"
="0057  ","富邦摩台        ","5000","5","207530","41.49","41.56","41.45","41.56","+","0.26","41.46","20","41.59","28","0.00"
="0058  ","富邦發達        ","0","0","0","--","--","--","--"," ","0","39.47","10","39.75","10","0.00"
="0059  ","富邦金融        ","2000","2","63320","31.76","31.76","31.56","31.56","+","0.17","31.58","1","31.59","1","0.00"
="0061  ","元大寶滬深      ","3459000","594","53998380","15.6","15.65","15.58","15.59"," ","0","15.59","351","15.6","2","0.00"
="006203","元大MSCI台灣    ","4000","4","131080","32.8","32.8","32.72","32.72","X","0","32.55","1","32.72","1","0.00"
="006204","永豐臺灣加權    ","3000","2","138400","46.08","46.24","46.08","46.24","+","0.27","46.24","14","46.3","2","0.00"
="006205","富邦上証        ","2932000","534","77995010","26.72","26.72","26.5","26.69","-","0.03","26.68","1","26.69","8","0.00"
="006206","元大上證50      ","332079","84","8391662","25.34","25.35","25.2","25.32","-","0.02","25.31","51","25.32","29","0.00"
="006207","FH滬深          ","881000","158","17578160","20.09","20.09","19.88","20.04","+","0.02","20.03","3","20.04","1","0.00"
="006208","富邦台50        ","4000","4","159000","39.71","39.79","39.71","39.79","+","0.21","39.78","1","40.17","1","0.00"
="00625K","富邦上証+R      ","400000","11","2259200","5.65","5.66","5.63","5.66","+","0.02","--","0","--","0","0.00"
="00631L","元大台灣50正2   ","10578400","1614","251403019","23.85","23.94","23.61","23.8","+","0.25","23.8","159","23.82","3","0.00"
="00632R","元大台灣50反1   ","71015504","10563","1195124451","16.8","16.89","16.77","16.81","-","0.09","16.81","644","16.82","4,618","0.00"
="00633L","富邦上証正2     ","29179885","3890","884393800","30.5","30.53","30.08","30.34","-","0.03","30.34","435","30.36","3","0.00"
="00634R","富邦上証反1     ","574000","142","5669270","9.89","9.93","9.86","9.86","-","0.04","9.85","324","9.86","12","0.00"
="00635U","元大S&P黃金     ","2250000","583","49024630","21.83","21.84","21.75","21.76","-","0.44","21.76","139","21.78","4","0.00"
="00636 ","國泰中國A50     ","549000","212","8624530","15.77","15.78","15.64","15.74","-","0.04","15.72","300","15.74","5","0.00"
="00637L","元大滬深300正2  ","32493500","3283","367456880","11.36","11.38","11.23","11.34","+","0.03","11.33","989","11.34","154","0.00"
="00638R","元大滬深300反1  ","943000","35","17843600","18.92","19","18.9","18.92"," ","0","18.88","100","18.91","998","0.00"
="00639 ","富邦深100       ","1923000","356","18827040","9.8","9.83","9.73","9.83","+","0.03","9.82","14","9.83","10","0.00"
="00640L","富邦日本正2     ","13669000","1833","180297470","13.19","13.23","13.14","13.2","+","0.4","13.2","273","13.21","17","0.00"
="00641R","富邦日本反1     ","1874000","206","39701580","21.18","21.24","21.15","21.17","-","0.38","21.17","187","21.19","1","0.00"
="00642U","元大S&P石油     ","9391042","1676","157738833","16.78","16.83","16.76","16.83","+","0.16","16.83","249","16.84","44","0.00"
="00643 ","群益深証中小    ","1451000","236","21664730","14.94","14.98","14.89","14.98","+","0.02","14.97","5","14.98","73","0.00"
="00645 ","富邦日本        ","1681000","93","27790130","16.48","16.57","16.48","16.56","+","0.27","16.55","2","16.56","97","0.00"
="00646 ","元大S&P500      ","311000","29","6329600","20.34","20.38","20.34","20.38","+","0.13","20.36","157","20.38","7","0.00"
="00647L","元大S&P500正2   ","63000","24","1369240","21.64","21.77","21.64","21.77","+","0.18","21.74","6","21.77","99","0.00"
="00648R","元大S&P500反1   ","2170000","524","39293820","18.12","18.12","18.1","18.12","-","0.14","18.11","78","18.12","114","0.00"
="00649 ","FH香港          ","30000","16","498200","16.51","16.65","16.51","16.65","+","0.18","16.64","52","16.66","3","0.00"
="00650L","FH香港正2       ","651000","141","13091220","19.99","20.26","19.91","20.21","+","0.5","20.18","50","20.21","37","0.00"
="00651R","FH香港反1       ","619000","146","7552200","12.3","12.3","12.17","12.2","-","0.18","12.19","2","12.2","102","0.00"
="00652 ","富邦印度        ","914000","67","19744970","21.56","21.62","21.56","21.58","+","0.1","21.57","14","21.58","8","0.00"
="00653L","富邦印度正2     ","1463000","223","35440270","24.23","24.3","24.15","24.18","+","0.28","24.17","3","24.18","92","0.00"
="00654R","富邦印度反1     ","1284000","65","22666260","17.68","17.68","17.63","17.68","-","0.09","17.67","11","17.69","142","0.00"
="00655L","國泰中國A50正2  ","3497000","212","74497530","21.38","21.45","21.12","21.37","+","0.01","21.37","38","21.38","51","0.00"
="00656R","國泰中國A50反1  ","112000","6","2087930","19","19","18.58","18.64","+","0.02","18.59","250","18.61","104","0.00"
="00657 ","國泰日經225     ","727000","40","14716520","20.24","20.29","20.23","20.29","+","0.42","20.28","125","20.3","102","0.00"
="00658L","國泰日本正2     ","2674000","311","55096740","20.5","20.77","20.46","20.61","+","0.87","20.58","381","20.61","62","0.00"
="00659R","國泰日本反1     ","779000","115","14780650","18.98","19","18.93","18.94","-","0.41","18.94","6","18.95","157","0.00"
="00660 ","元大歐洲50      ","140000","18","2831530","20.2","20.27","20.2","20.23","+","0.16","20.26","1","20.27","50","0.00"
="00661 ","元大日經225     ","354000","46","7367020","20.66","20.85","20.66","20.84","+","0.42","20.83","210","20.86","100","0.00"
="00662 ","富邦NASDAQ      ","1293000","36","26890890","20.8","20.81","20.79","20.8","+","0.14","20.78","150","20.8","41","0.00"
="00663L","國泰臺灣加權正2 ","2752000","291","60338870","22","22.08","21.74","21.96","+","0.28","21.96","112","21.98","99","0.00"
="00664R","國泰臺灣加權反1 ","6846000","780","130506180","19.03","19.13","18.98","19.04","-","0.1","19.03","30","19.04","403","0.00"
="00665L","富邦H股正2      ","3083000","229","63981270","20.38","20.9","20.38","20.89","+","0.47","20.87","180","20.89","124","0.00"
="00666R","富邦H股反1      ","3015000","87","58437860","19.35","19.49","19.33","19.38","-","0.2","19.34","180","19.36","130","0.00"
="008201","BP上證50        ","2300","9","184010","80.7","80.7","79.7","80"," ","0","79.7","2","80","10","0.00"
="01001T","土銀富邦R1      ","103000","19","1648660","16.05","16.05","16","16.05"," ","0","15.99","10","16.05","14","0.00"
="01002T","土銀國泰R1      ","61000","15","1021880","16.76","16.76","16.73","16.76"," ","0","16.75","5","16.76","14","0.00"
="01003T","兆豐新光R1      ","133100","11","1828910","13.74","13.74","13.74","13.74","-","0.01","13.73","131","13.75","7","0.00"
="01004T","土銀富邦R2      ","5000","4","68900","13.78","13.78","13.78","13.78","-","0.02","13.78","16","13.8","2","0.00"
="01007T","兆豐國泰R2      ","5000","3","80250","16.05","16.05","16.05","16.05"," ","0","16.05","31","16.18","10","0.00"
"1101  ","台泥            ","4043087","1768","141276456","35","35.1","34.65","35","+","0.1","34.95","264","35","198","24.82"
"1102  ","亞泥            ","2281640","955","67223468","29.55","29.55","29.2","29.55"," ","0","29.5","244","29.55","80","27.62"
"1103  ","嘉泥            ","42532","49","379612","8.94","8.95","8.89","8.94","+","0.02","8.9","3","8.94","1","26.29"
"1104  ","環泥            ","817458","281","18107040","22.4","22.4","21.95","22.2","-","0.15","22.2","14","22.25","73","9.45"
"1108  ","幸福            ","493382","120","4577129","9.38","9.38","9.25","9.28","-","0.07","9.27","10","9.28","13","9.01"
"1109  ","信大            ","18525","9","188901","10.3","10.3","10.15","10.15","+","0.05","10.1","25","10.15","3","0.00"
