

2017年05月05日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價指數,11365.19,-,78.79,-0.69
發行量加權股價指數,9899.94,-,67.7,-0.68
臺灣公司治理100指數,5555.53,-,36.59,-0.65
臺灣50指數,7494.09,-,48.37,-0.64
臺灣中型100指數,6880.16,-,53.24,-0.77
臺灣資訊科技指數,8979.54,-,36.59,-0.41
臺灣發達指數,8524.52,-,79.68,-0.93
臺灣高股息指數,5780.17,-,30.8,-0.53
臺灣就業99指數,5867.65,-,38.33,-0.65
臺灣高薪100指數,5494.32,-,35.69,-0.65
臺灣低波動高股息指數,1438.82,-,8.45,-0.58
未含金融保險股指數,8406.01,-,58.94,-0.7
未含電子股指數,13458.66,-,110.49,-0.81
未含金融電子股指數,11550.85,-,106.69,-0.92
小型股300指數,5926.32,-,37.32,-0.63
漲升股利150指數,5683.28,-,43.74,-0.76
漲升股利100指數,5655.73,-,44.94,-0.79
藍籌30指數,5242.87,-,42.02,-0.8
工業菁英30指數,5415.49,-,35.11,-0.64
電子菁英30指數,5437.73,-,36.9,-0.67
低波動精選30指數,5196.91,-,40.49,-0.77
低貝塔100指數,5283.72,-,26.07,-0.49
中小型精選50指數,4967.07,-,30.02,-0.6
中小型A級動能50指數,5267.47,-,55.11,-1.04
藍籌30反向一倍指數,9506.46,+,74.99,0.8
水泥窯製類指數,454.75,-,5.68,-1.23
塑膠化工類指數,852.07,-,12.48,-1.44
機電類指數,2309.37,-,13.69,-0.59
水泥類指數,117.39,-,1.37,-1.15
食品類指數,1426.34,+,8.32,0.59
塑膠類指數,255.9,-,4.1,-1.58
紡織纖維類指數,486.48,-,5.52,-1.12
電機機械類指數,167.3,-,1.58,-0.94
電器電纜類指數,41.98,-,0.87,-2.03
化學生技醫療類指數,98.52,-,1.11,-1.11
化學類指數,98.77,-,1.09,-1.09
生技醫療類指數,69.4,-,0.8,-1.14
玻璃陶瓷類指數,41.16,-,0.66,-1.58
造紙類指數,202.63,-,1.36,-0.67
鋼鐵類指數,97.37,-,1.22,-1.24
橡膠類指數,316.98,-,3.9,-1.22
汽車類指數,252.17,-,0.65,-0.26
電子類指數,411.11,-,2.36,-0.57
半導體類指數,139.98,-,0.48,-0.34
電腦及週邊設備類指數,101.25,-,0.67,-0.66
光電類指數,44.27,-,0.47,-1.05
通信網路類指數,123.42,-,0.8,-0.64
電子零組件類指數,89.93,-,1.11,-1.22
電子通路類指數,113.7,-,0.31,-0.27
資訊服務類指數,88.63,+,0.51,0.58
其他電子類指數,102.99,-,0.55,-0.53
建材營造類指數,262.95,-,1.57,-0.59
航運類指數,61.85,-,0.19,-0.31
觀光類指數,117.78,+,2.81,2.44
金融保險類指數,1106.14,-,6.27,-0.56
貿易百貨類指數,222.2,-,1.28,-0.57
油電燃氣類指數,131.86,-,1.79,-1.34
其他類指數,248.96,-,1.54,-0.61
臺指日報酬兩倍指數,14271.86,-,196.54,-1.36
臺指日報酬反向一倍指數,8035.6,+,54.21,0.68
電子類兩倍槓桿指數,11534.62,-,133.19,-1.14
電子類反向指數,8660.88,+,49.15,0.57
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
寶島股價報酬指數,12655.67,-,87.74,-0.69
發行量加權股價報酬指數,16322.01,-,111.61,-0.68
臺灣公司治理100報酬指數,6022.42,-,39.66,-0.65
臺灣50報酬指數,12494.66,-,80.65,-0.64
臺灣中型100報酬指數,10670.51,-,82.57,-0.77
臺灣資訊科技報酬指數,14236.23,-,58.01,-0.41
臺灣發達報酬指數,12809.17,-,119.73,-0.93
臺灣高股息報酬指數,10829.02,-,57.7,-0.53
臺灣就業99報酬指數,7208.46,-,47.09,-0.65
臺灣高薪100報酬指數,6038.34,-,39.23,-0.65
臺灣低波動高股息報酬指數,3102.24,-,18.23,-0.58
未含金融電子股報酬指數,19087.53,-,176.31,-0.92
小型股300報酬指數,6189.6,-,38.98,-0.63
漲升股利150報酬指數,5871.12,-,45.18,-0.76
漲升股利100報酬指數,5833.63,-,46.35,-0.79
藍籌 30 報酬指數,5242.87,-,42.02,-0.8
工業菁英 30 報酬指數,5415.49,-,35.11,-0.64
電子菁英 30 報酬指數,5437.73,-,36.9,-0.67
低波動精選 30 報酬指數,5196.91,-,40.49,-0.77
低貝塔 100 報酬指數,5283.72,-,26.07,-0.49
中小型精選50報酬指數,4967.07,-,30.02,-0.6
中小型A級動能50報酬指數,5267.47,-,55.11,-1.04
水泥類報酬指數,171.41,-,2,-1.15
食品類報酬指數,1749.29,+,10.2,0.59
塑膠類報酬指數,341.78,-,5.47,-1.58
紡織纖維類報酬指數,637.32,-,7.23,-1.12
電機機械類報酬指數,215.2,-,2.03,-0.93
電器電纜類報酬指數,49.14,-,1.02,-2.03
化學生技醫療類報酬指數,127.72,-,1.44,-1.11
化學類報酬指數,132.32,-,1.46,-1.09
生技醫療類報酬指數,84.74,-,0.97,-1.13
玻璃陶瓷類報酬指數,44.46,-,0.72,-1.59
造紙類報酬指數,251.79,-,1.69,-0.67
鋼鐵類報酬指數,128.91,-,1.63,-1.25
橡膠類報酬指數,412.17,-,5.08,-1.22
汽車類報酬指數,320.67,-,0.82,-0.26
電子類報酬指數,623.04,-,3.56,-0.57
半導體類報酬指數,202.83,-,0.69,-0.34
電腦及週邊設備類報酬指數,161.6,-,1.07,-0.66
光電類報酬指數,55.18,-,0.58,-1.04
通信網路類報酬指數,206.08,-,1.33,-0.64
電子零組件類報酬指數,135.07,-,1.66,-1.21
電子通路類報酬指數,189.88,-,0.52,-0.27
資訊服務類報酬指數,150.65,+,0.87,0.58
其他電子類報酬指數,129.96,-,0.68,-0.52
建材營造類報酬指數,383.92,-,2.29,-0.59
航運類報酬指數,76.91,-,0.24,-0.31
觀光類報酬指數,137.01,+,3.27,2.45
金融保險類報酬指數,1492.89,-,8.45,-0.56
貿易百貨類報酬指數,278.46,-,1.6,-0.57
油電燃氣類報酬指數,165.86,-,2.25,-1.34
其他類報酬指數,342.47,-,2.12,-0.62
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","68661243298","1806952130","642270"
"2.台灣存託憑證","15036704","2959090","450"
"3.受益憑證","0","0","0"
"4.ETF","5538825080","326459046","51237"
"5.受益證券","3802420","258000","42"
"6.變更交易股票","136161225","13499909","2209"
"7.認購(售)權證","1524152670","1552078000","45510"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","68797404523","1820452039","644479"
"總計(1~12)","75879221397","3702206175","741718"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1716(9),201(6)
"下跌(跌停)",3450(19),596(2)
"持平",505,89
"未成交",4472,7
"無比價",972,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
"3. 外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。"
"　公告匯率請參考本公司首頁>交易資訊>雙幣ETF專區>代號對應及每日公告匯率。"
2017年05月05日
"每日收盤行情("全部(不含權證、牛熊證)")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
