date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,1.03,1.03,1.03,1.03,0.0,0,20000,1,20600
2017-05-23,1.02,1.05,1.05,1.02,0.02,1,33000,5,33690
2017-05-24,1.05,1.04,1.05,1.04,-0.01,-1,170000,7,177180
2017-05-25,1.09,1.12,1.12,1.09,0.08,1,118000,11,128650
2017-05-26,1.07,1.08,1.09,1.07,-0.04,-1,168000,4,180830
2017-05-31,1.1,1.19,1.22,1.1,0.11,1,3157000,23,3831490
2017-06-01,1.23,1.21,1.23,1.21,0.02,1,341000,7,416130
2017-06-02,1.19,1.2,1.2,1.17,-0.01,-1,110000,10,131830
2017-06-03,1.2,1.2,1.2,1.2,0.0,0,57000,2,68400
2017-06-05,1.22,1.25,1.28,1.22,0.05,1,2826000,17,3612720
2017-06-06,1.3,1.36,1.36,1.3,0.11,1,114000,8,153120
2017-06-07,1.31,1.35,1.35,1.31,-0.01,-1,134000,6,177450
2017-06-08,1.32,1.35,1.35,1.32,0.0,0,89000,10,118710
2017-06-09,1.31,1.31,1.31,1.31,-0.04,-1,37000,3,48470
2017-06-12,,,,,0.0,0,0,0,0
