date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-06-26,,,,,0.0,0,0,0,0
2017-06-27,,,,,0.0,0,0,0,0
2017-06-28,,,,,0.0,0,0,0,0
2017-06-29,2.56,2.56,2.56,2.56,0.0,0,10000,1,25600
2017-06-30,,,,,0.0,0,0,0,0
2017-07-03,2.39,2.39,2.39,2.39,0.0,0,499000,1,1192610
2017-07-04,2.42,2.38,2.42,2.38,-0.01,-1,501000,2,1212340
2017-07-05,2.41,2.44,2.44,2.41,0.06,1,65000,3,158150
2017-07-06,2.49,2.55,2.55,2.49,0.11,1,1079000,11,2737740
2017-07-07,2.53,2.55,2.55,2.53,0.0,0,901000,5,2290530
2017-07-10,2.58,2.65,2.65,2.58,0.1,1,935000,14,2467320
2017-07-11,2.8,2.9,2.9,2.8,0.25,1,630000,14,1773120
