date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-06-22,,,,,0.0,0,0,0,0
2017-06-23,,,,,0.0,0,0,0,0
2017-06-26,,,,,0.0,0,0,0,0
2017-06-27,,,,,0.0,0,0,0,0
2017-06-28,,,,,0.0,0,0,0,0
2017-06-29,1.11,1.12,1.12,1.11,0.0,0,97000,2,108570
2017-06-30,1.04,1.04,1.04,1.04,-0.08,-1,90000,1,93600
2017-07-03,1.02,1.02,1.02,1.02,-0.02,-1,7000,1,7140
2017-07-04,,,,,0.0,0,0,0,0
2017-07-05,,,,,0.0,0,0,0,0
2017-07-06,0.97,0.97,0.97,0.97,0.0,0,100000,1,97000
2017-07-07,0.99,0.99,0.99,0.99,0.02,1,100000,1,99000
2017-07-10,,,,,0.0,0,0,0,0
2017-07-11,,,,,0.0,0,0,0,0
