date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,,,,,0.0,0,0,0,0
2017-05-23,0.61,0.62,0.62,0.61,0.0,0,566000,5,350420
2017-05-24,0.61,0.59,0.61,0.59,-0.03,-1,300000,2,179000
2017-05-25,0.51,0.49,0.51,0.49,-0.1,-1,280000,4,139800
2017-05-26,0.48,0.5,0.5,0.46,0.01,1,170000,4,80900
2017-05-31,0.47,0.54,0.56,0.47,0.04,1,553000,7,307050
2017-06-01,0.51,0.5,0.51,0.5,-0.04,-1,10000,2,5050
2017-06-02,0.42,0.43,0.43,0.42,-0.07,-1,303000,2,130240
2017-06-03,,,,,0.0,0,0,0,0
2017-06-05,0.38,0.38,0.38,0.38,0.0,0,100000,1,38000
2017-06-06,0.36,0.36,0.36,0.36,-0.02,-1,596000,2,214560
2017-06-07,0.33,0.33,0.33,0.33,-0.03,-1,298000,1,98340
2017-06-08,0.31,0.31,0.31,0.31,-0.02,-1,30000,1,9300
2017-06-09,0.28,0.29,0.29,0.28,-0.02,-1,60000,2,17100
2017-06-12,0.39,0.39,0.39,0.39,0.1,1,30000,1,11700
2017-06-13,0.39,0.4,0.4,0.39,0.01,1,105000,2,41000
2017-06-14,0.41,0.51,0.51,0.41,0.11,1,1259000,7,641590
2017-06-15,0.48,0.53,0.53,0.48,0.02,1,26000,2,13530
2017-06-16,0.45,0.38,0.45,0.38,-0.15,-1,81000,4,32110
2017-06-19,0.38,0.31,0.38,0.29,-0.07,-1,100000,5,32100
2017-06-20,0.25,0.23,0.25,0.22,-0.08,-1,170000,7,40050
2017-06-21,0.26,0.21,0.26,0.21,-0.02,-1,50000,4,11350
