date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,0.86,0.86,0.86,0.86,0.0,0,2000,1,1720
2017-05-23,0.87,0.87,0.87,0.87,0.01,1,2000,1,1740
2017-05-24,,,,,0.0,0,0,0,0
2017-05-25,0.84,0.82,0.84,0.82,0.0,0,52000,2,42680
2017-05-26,0.8,0.8,0.8,0.8,-0.02,-1,6000,1,4800
2017-05-31,,,,,0.0,0,0,0,0
2017-06-01,,,,,0.0,0,0,0,0
2017-06-02,0.93,0.93,0.93,0.93,0.0,0,2000,1,1860
2017-06-03,0.9,0.85,0.9,0.85,-0.08,-1,9000,4,7890
2017-06-05,0.9,0.89,0.9,0.89,0.04,1,61000,2,54400
2017-06-06,0.92,0.91,0.92,0.91,0.02,1,9000,2,8250
2017-06-07,0.93,0.93,0.93,0.93,0.02,1,7000,1,6510
2017-06-08,0.88,0.9,0.9,0.88,-0.03,-1,4000,2,3560
2017-06-09,,,,,0.0,0,0,0,0
2017-06-12,0.87,0.85,0.87,0.85,0.0,0,6000,3,5140
2017-06-13,0.83,0.81,0.84,0.81,-0.04,-1,6000,3,4960
2017-06-14,0.84,0.88,0.88,0.84,0.07,1,4000,2,3440
2017-06-15,0.93,0.89,0.93,0.89,0.01,1,7000,3,6350
