date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,2.19,2.19,2.19,2.19,0.0,0,30000,1,65700
2017-05-23,2.16,2.16,2.16,2.16,-0.03,-1,55000,2,118800
2017-05-24,2.15,2.15,2.15,2.15,-0.01,-1,5000,1,10750
2017-05-25,2.11,2.08,2.11,2.08,-0.07,-1,10000,2,20950
2017-05-26,,,,,0.0,0,0,0,0
2017-05-31,,,,,0.0,0,0,0,0
2017-06-01,2.09,2.09,2.09,2.09,0.0,0,10000,2,20900
2017-06-02,2.02,2.02,2.02,2.02,-0.07,-1,5000,1,10100
2017-06-03,2.01,2.01,2.01,2.01,-0.01,-1,5000,1,10050
2017-06-05,,,,,0.0,0,0,0,0
2017-06-06,1.95,1.95,1.95,1.94,0.0,0,21000,4,40850
2017-06-07,1.95,1.96,1.96,1.92,0.01,1,41000,5,79660
2017-06-08,,,,,0.0,0,0,0,0
2017-06-09,1.89,1.92,1.92,1.89,0.0,0,17000,4,32290
2017-06-12,2.0,2.0,2.0,2.0,0.08,1,5000,1,10000
2017-06-13,2.01,2.01,2.01,2.01,0.01,1,5000,1,10050
2017-06-14,,,,,0.0,0,0,0,0
2017-06-15,2.07,2.07,2.09,2.07,0.0,0,50000,3,103900
2017-06-16,1.97,1.97,1.97,1.97,-0.1,-1,10000,1,19700
2017-06-19,1.87,1.87,1.87,1.87,-0.1,-1,12000,2,22440
2017-06-20,,,,,0.0,0,0,0,0
2017-06-21,1.77,1.77,1.77,1.77,0.0,0,10000,1,17700
2017-06-22,1.72,1.71,1.72,1.71,-0.06,-1,11000,2,18910
2017-06-23,1.71,1.71,1.71,1.71,0.0,0,10000,1,17100
2017-06-26,1.69,1.55,1.69,1.55,-0.16,-1,41000,4,66430
2017-06-27,1.54,1.54,1.54,1.54,-0.01,-1,20000,1,30800
2017-06-28,1.58,1.62,1.64,1.58,0.08,1,30000,5,48360
2017-06-29,1.55,1.59,1.59,1.55,-0.03,-1,20000,2,31400
2017-06-30,1.64,1.64,1.66,1.64,0.05,1,40000,3,65800
2017-07-03,1.63,1.63,1.63,1.63,-0.01,-1,50000,1,81500
2017-07-04,1.61,1.63,1.63,1.61,0.0,0,10000,2,16200
2017-07-05,,,,,0.0,0,0,0,0
2017-07-06,1.58,1.61,1.61,1.58,0.0,0,10000,2,15950
2017-07-07,1.65,1.64,1.65,1.64,0.03,1,17000,2,27980
2017-07-10,,,,,0.0,0,0,0,0
2017-07-11,1.49,1.49,1.49,1.49,0.0,0,20000,1,29800
