date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,0.47,0.47,0.47,0.46,0.0,0,111000,8,51870
2017-05-23,0.47,0.47,0.49,0.47,0.0,0,110000,3,52600
2017-05-24,,,,,0.0,0,0,0,0
2017-05-25,,,,,0.0,0,0,0,0
2017-05-26,0.39,0.39,0.39,0.39,0.0,0,45000,1,17550
2017-05-31,0.36,0.34,0.36,0.34,-0.05,-1,198000,8,69300
2017-06-01,0.37,0.37,0.37,0.37,0.03,1,198000,2,73260
2017-06-02,,,,,0.0,0,0,0,0
2017-06-03,,,,,0.0,0,0,0,0
2017-06-05,0.33,0.35,0.35,0.33,0.0,0,109000,11,37950
2017-06-06,0.34,0.37,0.37,0.34,0.02,1,119000,3,43430
2017-06-07,0.36,0.4,0.4,0.36,0.03,1,13000,2,4800
2017-06-08,0.44,0.44,0.44,0.44,0.04,1,3000,1,1320
2017-06-09,,,,,0.0,0,0,0,0
2017-06-12,,,,,0.0,0,0,0,0
2017-06-13,,,,,0.0,0,0,0,0
2017-06-14,0.33,0.33,0.33,0.33,0.0,0,80000,2,26400
2017-06-15,0.34,0.33,0.34,0.32,0.0,0,196000,3,64900
2017-06-16,0.44,0.37,0.44,0.37,0.04,1,127000,2,47760
2017-06-19,0.32,0.31,0.32,0.31,-0.06,-1,127000,2,40530
2017-06-20,,,,,0.0,0,0,0,0
2017-06-21,,,,,0.0,0,0,0,0
