date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2004-02-11,44.6,44.4,44.6,44.4,-0.4,-1,13000,8,577800
2004-02-12,43.0,43.5,43.5,43.0,-0.9,-1,15000,5,648600
2004-02-13,,,,,0.0,0,0,0,0
2004-02-16,40.5,40.5,40.5,40.5,0.0,0,30000,22,1215000
2004-02-17,40.0,40.2,40.2,40.0,-0.3,-1,20000,4,802000
2004-02-18,40.2,40.5,40.5,40.2,0.3,1,37000,11,1492500
2004-02-19,40.8,41.5,41.5,40.8,1.0,1,102000,23,4198600
2004-02-20,41.0,41.0,41.0,41.0,-0.5,-1,1000,1,41000
2004-02-23,40.7,40.7,40.7,40.7,-0.3,-1,10000,2,407000
2004-02-24,40.5,40.8,41.0,40.5,0.1,1,500000,105,20459000
2004-02-25,40.5,40.5,40.5,40.5,-0.3,-1,10000,1,405000
2004-02-26,41.0,41.0,41.0,41.0,0.5,1,1000,1,41000
2004-02-27,41.0,41.0,41.0,41.0,0.0,0,1000,1,41000
2004-03-01,,,,,0.0,0,0,0,0
2004-03-02,41.0,41.0,41.0,41.0,0.0,0,4000,3,164000
2004-03-03,41.0,41.0,41.0,41.0,0.0,0,10000,1,410000
2004-03-04,41.1,41.2,41.2,41.1,0.2,1,20000,2,823000
2004-03-05,,,,,0.0,0,0,0,0
2004-03-08,41.0,41.0,41.0,41.0,0.0,0,10000,1,410000
2004-03-09,40.5,40.6,40.6,40.5,-0.4,-1,20000,2,811000
2004-03-10,,,,,0.0,0,0,0,0
2004-03-11,40.0,39.8,40.0,39.8,0.0,0,11000,2,439800
2004-03-12,40.5,40.5,40.5,40.5,0.7,1,1000,1,40500
2004-03-15,41.5,40.9,41.5,40.6,0.4,1,57000,10,2326500
2004-03-16,40.5,40.7,40.7,40.5,-0.2,-1,30000,3,1218000
2004-03-17,40.5,40.8,40.8,40.5,0.1,1,90000,10,3653000
2004-03-18,41.0,41.4,41.5,41.0,0.6,1,543000,69,22406700
2004-03-19,41.7,41.9,41.9,41.6,0.5,1,35000,4,1462000
