date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,2.5,2.49,2.5,2.49,-0.04,-1,102000,3,254500
2017-05-23,2.5,2.46,2.5,2.45,-0.03,-1,169000,5,414900
2017-05-24,2.45,2.44,2.45,2.44,-0.02,-1,110000,3,269000
2017-05-25,2.4,2.35,2.4,2.35,-0.09,-1,115000,7,274580
2017-05-26,2.34,2.37,2.37,2.34,0.02,1,55000,2,128850
2017-05-31,2.36,2.42,2.42,2.36,0.05,1,131000,6,310980
2017-06-01,2.38,2.39,2.39,2.38,-0.03,-1,199000,6,474940
2017-06-02,2.33,2.32,2.33,2.32,-0.07,-1,170000,3,395450
2017-06-03,2.31,2.29,2.31,2.29,-0.03,-1,60000,3,138050
2017-06-05,2.27,2.24,2.27,2.24,-0.05,-1,182000,7,412040
2017-06-06,,,,,0.0,0,0,0,0
2017-06-07,2.24,2.24,2.26,2.22,0.0,0,150000,8,336250
2017-06-08,2.23,2.22,2.23,2.22,-0.02,-1,95000,3,211600
2017-06-09,2.21,2.23,2.23,2.21,0.01,1,153000,6,339410
2017-06-12,2.31,2.31,2.31,2.3,0.08,1,780000,7,1795200
2017-06-13,2.29,2.29,2.29,2.29,-0.02,-1,265000,2,606850
2017-06-14,2.28,2.38,2.38,2.27,0.09,1,565000,7,1312950
2017-06-15,2.35,2.38,2.38,2.35,0.0,0,286000,4,677430
2017-06-16,2.35,2.27,2.35,2.27,-0.11,-1,301000,9,704270
2017-06-19,2.23,2.16,2.23,2.16,-0.11,-1,476000,16,1047320
2017-06-20,2.12,2.07,2.12,2.05,-0.09,-1,279000,16,580950
2017-06-21,2.1,2.04,2.12,2.04,-0.03,-1,421000,18,879080
2017-06-22,2.02,2.01,2.04,2.01,-0.03,-1,207000,14,418370
2017-06-23,1.99,2.0,2.02,1.98,-0.01,-1,224000,14,447480
2017-06-26,1.98,1.82,1.98,1.82,-0.18,-1,798000,35,1501160
2017-06-27,1.78,1.82,1.83,1.78,0.0,0,352000,12,639100
2017-06-28,1.86,1.89,1.92,1.85,0.07,1,540000,15,1020670
2017-06-29,1.82,1.88,1.88,1.82,-0.01,-1,328000,15,601740
2017-06-30,1.93,1.9,1.94,1.9,0.02,1,433000,13,837140
2017-07-03,1.89,1.86,1.9,1.86,-0.04,-1,436000,13,819080
2017-07-04,1.86,1.92,1.92,1.84,0.06,1,378000,14,704950
2017-07-05,1.9,1.83,1.96,1.83,-0.09,-1,418000,15,789600
2017-07-06,1.85,1.87,1.88,1.85,0.04,1,222000,9,413940
2017-07-07,1.92,1.92,1.93,1.89,0.05,1,162000,9,310400
2017-07-10,1.9,1.91,1.93,1.89,-0.01,-1,400000,11,763150
2017-07-11,1.85,1.77,1.85,1.77,-0.14,-1,232000,13,420060
