date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-06-01,,,,,0.0,0,0,0,0
2017-06-02,1.03,1.03,1.03,1.03,0.0,0,78000,1,80340
2017-06-03,1.08,1.07,1.08,1.07,0.04,1,134000,2,144160
2017-06-05,1.34,1.7,1.7,1.34,0.63,1,364000,12,563320
2017-06-06,1.74,1.96,2.0,1.74,0.26,1,615000,14,1161040
2017-06-07,2.14,1.87,2.14,1.85,-0.09,-1,627000,13,1242660
2017-06-08,1.88,2.1,2.1,1.88,0.23,1,907000,21,1819670
2017-06-09,2.18,2.14,2.21,2.11,0.04,1,1118000,19,2428020
2017-06-12,2.03,2.33,2.33,2.03,0.19,1,177000,3,376490
2017-06-13,2.76,2.58,2.77,2.44,0.25,1,158000,7,425610
2017-06-14,2.61,2.71,2.71,2.61,0.13,1,38000,5,101570
2017-06-15,2.45,2.45,2.56,2.3,-0.26,-1,374000,10,912720
2017-06-16,2.4,2.49,2.66,2.4,0.04,1,514000,14,1303610
2017-06-19,2.56,2.56,2.56,2.48,0.07,1,351000,8,886280
2017-06-20,2.48,2.28,2.48,2.28,-0.28,-1,187000,4,433760
2017-06-21,2.25,2.22,2.32,2.22,-0.06,-1,395000,8,888660
