date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-03-14,19.92,19.87,19.92,19.87,-0.11,-1,948000,53,18847310
2017-03-15,19.82,19.8,19.82,19.8,-0.07,-1,824000,16,16323420
2017-03-16,20.0,19.99,20.01,19.99,0.19,1,537000,33,10739970
2017-03-17,20.04,20.05,20.07,20.04,0.06,1,139000,29,2787300
2017-03-20,20.06,20.06,20.06,20.04,0.01,1,512000,15,10268920
2017-03-21,20.06,20.02,20.06,20.01,-0.04,-1,690000,22,13818060
2017-03-22,20.11,20.14,20.15,20.11,0.12,1,371000,127,7465280
2017-03-23,20.15,20.16,20.16,20.15,0.02,1,858000,49,17293280
2017-03-24,20.13,20.12,20.13,20.11,-0.04,-1,821000,21,16514630
2017-03-27,20.23,20.26,20.26,20.22,0.14,1,556000,125,11251380
2017-03-28,20.25,20.24,20.25,20.24,-0.02,-1,713000,23,14431250
2017-03-29,20.12,20.1,20.12,20.1,-0.14,-1,775000,70,15591510
2017-03-30,20.03,20.04,20.04,20.02,-0.06,-1,130000,94,2604780
2017-03-31,19.98,19.98,19.98,19.98,-0.06,-1,5000,1,99900
2017-04-05,19.97,19.98,19.98,19.97,0.0,0,16000,2,319630
2017-04-06,19.99,19.99,19.99,19.99,0.01,1,1000,1,19990
2017-04-07,19.95,19.96,19.97,19.93,-0.03,-1,28000,7,558960
2017-04-10,19.81,19.82,19.85,19.81,-0.14,-1,32000,5,634280
2017-04-11,19.85,19.85,19.85,19.85,0.03,1,5000,1,99250
2017-04-12,19.93,19.96,19.96,19.93,0.11,1,62000,45,1236760
2017-04-13,20.04,20.06,20.06,20.02,0.1,1,54000,12,1082310
2017-04-14,19.99,20.02,20.02,19.82,-0.04,-1,53000,11,1057160
2017-04-17,19.99,20.0,20.0,19.99,-0.02,-1,1001000,24,20010000
2017-04-18,19.97,20.0,20.0,19.97,0.0,0,1276000,20,25519750
2017-04-19,20.14,20.1,20.14,20.1,0.1,1,831000,21,16731630
2017-04-20,20.09,20.09,20.1,20.05,-0.01,-1,1073000,26,21559690
2017-04-21,20.08,20.08,20.08,20.08,-0.01,-1,1000,1,20080
2017-04-24,20.21,20.24,20.24,20.17,0.16,1,579000,14,11701510
2017-04-25,20.35,20.22,20.35,20.22,-0.02,-1,440000,12,8929140
2017-04-26,20.27,20.27,20.27,20.26,0.05,1,100000,68,2026940
2017-04-27,20.23,20.24,20.24,20.23,-0.03,-1,6000,2,121430
2017-04-28,20.18,20.17,20.2,20.17,-0.07,-1,798000,26,16110060
2017-05-02,20.18,20.26,20.26,20.18,0.09,1,260000,7,5260700
2017-05-03,20.24,20.26,20.28,20.24,0.0,0,363000,16,7359500
2017-05-04,20.17,20.15,20.17,20.15,-0.11,-1,128000,6,2580150
2017-05-05,20.25,20.24,20.26,20.24,0.09,1,694000,33,14053730
2017-05-08,20.26,20.31,20.31,20.25,0.07,1,794000,77,16120490
2017-05-09,20.21,20.26,20.26,20.21,-0.05,-1,78000,5,1577160
2017-05-10,20.16,20.16,20.16,20.16,-0.1,-1,29000,4,584640
2017-05-11,20.11,20.1,20.11,20.1,-0.06,-1,13000,2,261410
2017-05-12,,,,,0.0,0,0,0,0
2017-05-15,20.19,20.2,20.2,20.19,0.0,0,12000,4,242310
2017-05-16,20.3,20.3,20.3,20.26,0.1,1,5000,4,101460
2017-05-17,20.41,20.46,20.46,20.41,0.16,1,508000,17,10385410
2017-05-18,20.59,20.56,20.59,20.56,0.1,1,13000,7,267580
2017-05-19,20.5,20.5,20.5,20.5,-0.06,-1,15000,2,307500
2017-05-22,20.59,20.59,20.59,20.59,0.09,1,1000,1,20590
2017-05-23,20.64,20.66,20.66,20.64,0.07,1,7000,2,144520
2017-05-24,20.6,20.58,20.6,20.58,-0.08,-1,6000,2,123500
2017-05-25,20.67,20.67,20.67,20.67,0.09,1,3000,1,62010
2017-05-26,20.56,20.58,20.58,20.56,-0.09,-1,15000,3,308640
2017-05-31,,,,,0.0,0,0,0,0
2017-06-01,20.66,20.67,20.67,20.66,0.0,0,5000,3,103310
2017-06-02,20.6,20.61,20.61,20.6,-0.06,-1,245000,6,5048440
2017-06-03,,,,,0.0,0,0,0,0
2017-06-05,20.68,20.68,20.68,20.68,0.0,0,2000,2,41360
2017-06-06,20.75,20.74,20.75,20.74,0.06,1,3000,2,62230
2017-06-07,,,,,0.0,0,0,0,0
2017-06-08,20.72,20.72,20.72,20.72,0.0,0,1000,1,20720
2017-06-09,20.58,20.61,20.61,20.58,-0.11,-1,108000,5,2222720
2017-06-12,20.64,20.64,20.64,20.64,0.03,1,216000,3,4458240
