date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,,,,,0.0,0,0,0,0
2017-05-23,,,,,0.0,0,0,0,0
2017-05-24,6.6,6.6,6.6,6.6,0.0,0,120000,2,792000
2017-05-25,,,,,0.0,0,0,0,0
2017-05-26,,,,,0.0,0,0,0,0
2017-05-31,6.95,6.95,6.95,6.95,0.0,0,68000,3,472600
2017-06-01,7.0,7.0,7.0,7.0,0.05,1,229000,13,1603000
2017-06-02,,,,,0.0,0,0,0,0
2017-06-03,,,,,0.0,0,0,0,0
2017-06-05,7.15,7.2,7.2,7.15,0.0,0,7000,2,50150
2017-06-06,7.2,7.35,7.35,7.2,0.15,1,755000,30,5473800
2017-06-07,7.35,7.35,7.35,7.35,0.0,0,14000,1,102900
2017-06-08,7.25,7.3,7.3,7.25,-0.05,-1,6000,2,43750
2017-06-09,7.25,7.25,7.25,7.25,-0.05,-1,1000,1,7250
2017-06-12,,,,,0.0,0,0,0,0
2017-06-13,,,,,0.0,0,0,0,0
2017-06-14,,,,,0.0,0,0,0,0
2017-06-15,,,,,0.0,0,0,0,0
2017-06-16,7.15,7.15,7.15,7.15,0.0,0,3000,1,21450
2017-06-19,,,,,0.0,0,0,0,0
2017-06-20,7.2,7.2,7.2,7.2,0.0,0,50000,1,360000
2017-06-21,7.2,7.2,7.2,7.2,0.0,0,55000,2,396000
2017-06-22,7.3,7.35,7.35,7.3,0.15,1,80000,3,585500
2017-06-23,,,,,0.0,0,0,0,0
2017-06-26,,,,,0.0,0,0,0,0
2017-06-27,7.5,7.5,7.5,7.5,0.0,0,9000,1,67500
2017-06-28,,,,,0.0,0,0,0,0
2017-06-29,,,,,0.0,0,0,0,0
2017-06-30,7.4,7.4,7.4,7.4,0.0,0,10000,1,74000
2017-07-03,7.4,7.4,7.4,7.4,0.0,0,290000,7,2146000
2017-07-04,,,,,0.0,0,0,0,0
2017-07-05,7.5,7.5,7.5,7.5,0.0,0,1000,1,7500
2017-07-06,7.6,7.6,7.6,7.6,0.1,1,3000,1,22800
2017-07-07,,,,,0.0,0,0,0,0
2017-07-10,7.5,7.5,7.5,7.5,0.0,0,5000,1,37500
2017-07-11,7.55,7.6,7.6,7.55,0.1,1,20000,2,151500
