date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,2.87,2.89,2.89,2.87,-0.04,-1,40000,2,115200
2017-05-23,2.81,2.8,2.81,2.8,-0.09,-1,35000,3,98200
2017-05-24,2.79,2.85,2.85,2.79,0.05,1,190000,7,534000
2017-05-25,2.85,2.95,2.96,2.85,0.1,1,341000,19,984120
2017-05-26,2.93,2.89,2.95,2.85,-0.06,-1,295000,27,855970
2017-05-31,2.94,2.97,2.97,2.94,0.08,1,25000,2,74100
2017-06-01,3.07,3.07,3.07,3.07,0.1,1,40000,1,122800
2017-06-02,2.93,2.87,2.93,2.87,-0.2,-1,231000,14,668130
2017-06-03,2.85,2.81,2.85,2.81,-0.06,-1,75000,8,211850
2017-06-05,2.92,2.84,2.92,2.84,0.03,1,14000,2,40560
2017-06-06,2.89,2.95,2.95,2.89,0.11,1,60000,4,176110
2017-06-07,,,,,0.0,0,0,0,0
2017-06-08,,,,,0.0,0,0,0,0
2017-06-09,2.85,2.82,2.85,2.8,0.0,0,24000,5,67900
2017-06-12,2.91,2.91,2.91,2.91,0.09,1,11000,2,32010
2017-06-13,2.84,2.84,2.84,2.84,-0.07,-1,30000,2,85200
2017-06-14,3.02,3.1,3.13,3.02,0.26,1,181000,12,559680
2017-06-15,3.03,3.11,3.11,3.03,0.01,1,26000,2,80380
2017-06-16,3.17,3.04,3.17,3.04,-0.07,-1,134000,3,411740
2017-06-19,3.0,2.9,3.0,2.9,-0.14,-1,12000,3,35800
2017-06-20,2.81,2.78,2.81,2.78,-0.12,-1,150000,2,420000
2017-06-21,2.8,2.73,2.8,2.73,-0.05,-1,11000,2,30730
2017-06-22,,,,,0.0,0,0,0,0
2017-06-23,2.55,2.55,2.55,2.55,0.0,0,200000,1,510000
2017-06-26,,,,,0.0,0,0,0,0
2017-06-27,2.49,2.5,2.5,2.49,0.0,0,12000,2,29980
2017-06-28,2.71,2.75,2.75,2.71,0.25,1,414000,4,1126500
2017-06-29,2.62,2.64,2.64,2.59,-0.11,-1,35000,4,91640
2017-06-30,2.77,2.78,2.79,2.77,0.14,1,23000,3,63930
2017-07-03,2.85,2.88,2.88,2.85,0.1,1,29000,3,83100
2017-07-04,2.9,2.95,2.95,2.87,0.07,1,70000,4,202530
2017-07-05,,,,,0.0,0,0,0,0
2017-07-06,2.67,2.65,2.67,2.65,0.0,0,41000,3,109050
2017-07-07,2.62,2.62,2.62,2.62,-0.03,-1,9000,2,23580
2017-07-10,2.5,2.37,2.52,2.35,-0.25,-1,334000,15,816630
2017-07-11,2.2,1.95,2.2,1.9,-0.42,-1,50000,14,98970
