date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2004-02-11,17.7,17.7,17.7,17.7,-0.1,-1,5000,1,88500
2004-02-12,17.8,17.8,17.8,17.8,0.1,1,20000,3,356000
2004-02-13,,,,,0.0,0,0,0,0
2004-02-16,17.7,17.7,17.7,17.7,0.0,0,6000,2,106200
2004-02-17,17.8,17.5,17.8,17.5,-0.2,-1,11000,2,195500
2004-02-18,,,,,0.0,0,0,0,0
2004-02-19,17.8,17.8,17.8,17.8,0.0,0,2000,2,35600
2004-02-20,18.9,19.0,19.0,18.9,1.2,1,11000,5,208900
2004-02-23,18.8,18.8,18.8,18.8,-0.2,-1,2000,1,37600
2004-02-24,18.4,17.8,18.4,17.8,-1.0,-1,10000,3,179200
2004-02-25,17.8,17.8,17.8,17.8,0.0,0,15000,2,267000
2004-02-26,18.2,18.2,18.2,18.2,0.4,1,1000,1,18200
2004-02-27,18.2,18.2,18.2,18.2,0.0,0,2000,1,36400
2004-03-01,18.0,18.2,18.2,18.0,0.0,0,101000,6,1818200
2004-03-02,,,,,0.0,0,0,0,0
2004-03-03,18.0,18.0,18.1,18.0,0.0,0,1677000,22,30191000
2004-03-04,18.1,18.0,18.1,18.0,0.0,0,23000,4,416200
2004-03-05,18.1,17.9,18.1,17.9,-0.1,-1,11000,2,197100
2004-03-08,18.1,18.1,18.1,18.1,0.2,1,20000,2,362000
2004-03-09,18.0,18.0,18.0,18.0,-0.1,-1,2010000,14,36180000
2004-03-10,18.1,18.0,18.1,18.0,0.0,0,1415000,15,25470600
2004-03-11,18.1,18.0,18.1,18.0,0.0,0,3000,3,54100
2004-03-12,18.0,18.0,18.0,18.0,0.0,0,10000,4,180000
2004-03-15,18.0,18.0,18.0,18.0,0.0,0,60000,2,1080000
2004-03-16,18.0,18.0,18.0,18.0,0.0,0,21000,4,378000
2004-03-17,18.0,18.0,18.0,18.0,0.0,0,6000,2,108000
2004-03-18,,,,,0.0,0,0,0,0
2004-03-19,18.1,18.1,18.1,18.1,0.0,0,4000,2,72400
2004-03-22,17.4,18.1,18.1,17.4,0.0,0,59000,6,1057600
2004-03-23,18.0,18.0,18.0,18.0,-0.1,-1,2000,1,36000
2004-03-24,,,,,0.0,0,0,0,0
2004-03-25,18.1,18.1,18.1,18.1,0.0,0,2000,1,36200
2004-03-26,18.0,18.1,18.1,18.0,0.0,0,21000,3,379200
