date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2016-01-27,14.35,14.57,14.89,14.25,0.18,1,4897000,618,71937050
2016-01-28,14.58,14.61,14.85,14.55,0.04,1,1675000,158,24572340
2016-01-29,14.8,15.35,15.46,14.64,0.74,1,7426000,879,112829210
2016-01-30,15.5,15.55,15.55,15.41,0.2,1,862000,216,13359720
2016-02-01,15.55,15.31,15.58,15.16,-0.24,-1,1416000,206,21755670
2016-02-02,15.16,15.15,15.45,15.08,-0.16,-1,1516000,215,23066960
2016-02-03,14.75,14.32,15.02,14.1,-0.83,-1,2381000,341,34106980
2016-02-15,14.0,14.29,14.32,13.95,-0.03,-1,1144000,151,16149500
2016-02-16,14.4,14.79,14.85,14.35,0.5,1,976000,195,14341840
2016-02-17,14.8,14.48,14.95,14.47,-0.31,-1,3256000,225,48136360
2016-02-18,14.99,15.03,15.19,14.77,0.55,1,1308000,191,19701960
2016-02-19,14.79,14.92,14.97,14.78,-0.11,-1,1137000,94,16904790
2016-02-22,15.0,15.21,15.32,15.0,0.29,1,2265000,176,34407280
2016-02-23,15.49,15.06,15.49,14.96,-0.15,-1,912000,115,13769950
2016-02-24,14.99,14.66,15.06,14.6,-0.4,-1,963000,177,14185420
2016-02-25,14.72,14.43,14.98,14.33,-0.23,-1,3779000,310,55234770
2016-02-26,14.4,14.71,14.88,14.4,0.28,1,1145000,179,16938910
2016-03-01,14.71,14.62,14.92,14.6,-0.09,-1,762000,65,11238420
2016-03-02,15.01,15.92,15.92,15.01,1.3,1,4069000,463,64001490
2016-03-03,15.9,15.93,16.2,15.73,0.01,1,1464000,214,23520870
2016-03-04,15.9,16.09,16.22,15.9,0.16,1,1198000,154,19315080
2016-03-07,16.4,16.24,16.53,16.18,0.15,1,2501000,223,40995080
2016-03-08,16.48,16.02,16.48,15.86,-0.22,-1,916000,117,14649810
2016-03-09,16.01,15.93,16.01,15.62,-0.09,-1,636000,84,10065850
2016-03-10,16.09,16.22,16.34,16.06,0.29,1,409000,89,6630270
2016-03-11,16.0,16.31,16.38,15.8,0.09,1,890000,240,14334140
2016-03-14,16.45,16.75,16.83,16.45,0.44,1,1126000,165,18795950
2016-03-15,16.75,16.51,16.75,16.47,-0.24,-1,567000,102,9381480
2016-03-16,16.61,16.48,16.71,16.38,-0.03,-1,520000,75,8580000
2016-03-17,16.7,16.78,17.05,16.7,0.3,1,1381000,156,23320940
2016-03-18,17.0,17.0,17.09,16.82,0.22,1,865000,130,14692820
2016-03-21,17.2,17.03,17.21,16.97,0.03,1,1342000,360,22879700
2016-03-22,17.1,17.0,17.26,16.88,-0.03,-1,1571000,298,26742770
2016-03-23,16.9,16.85,17.05,16.81,-0.15,-1,600000,64,10145840
2016-03-24,16.85,16.58,16.85,16.51,-0.27,-1,882000,248,14631590
2016-03-25,16.36,16.33,16.43,16.25,-0.25,-1,407000,322,6634490
2016-03-28,16.37,16.31,16.41,16.16,-0.02,-1,957000,226,15667310
2016-03-29,16.6,16.53,16.6,16.4,0.22,1,846000,165,13966820
2016-03-30,16.64,17.01,17.13,16.64,0.48,1,2016000,149,34340290
2016-03-31,17.38,17.21,17.38,17.12,0.2,1,1119000,97,19311670
2016-04-01,17.21,16.76,17.21,16.69,-0.45,-1,2317000,93,39427010
2016-04-06,16.3,16.19,16.3,16.04,-0.57,-1,844000,197,13680670
2016-04-07,16.48,16.24,16.5,16.19,0.05,1,206000,56,3353720
2016-04-08,16.0,16.2,16.2,15.94,-0.04,-1,1040000,85,16670160
2016-04-11,16.1,16.7,16.82,16.1,0.5,1,1018000,146,16855390
2016-04-12,16.58,16.69,16.75,16.58,-0.01,-1,1033000,66,17237310
2016-04-13,16.84,17.59,17.67,16.84,0.9,1,1732000,223,30122190
2016-04-14,18.58,18.1,18.58,18.0,0.51,1,677000,164,12290050
2016-04-15,18.18,18.15,18.25,17.99,0.05,1,403000,67,7313600
2016-04-18,17.8,17.64,17.82,17.59,-0.51,-1,1576000,107,27906940
2016-04-19,17.9,18.01,18.37,17.9,0.37,1,932000,108,16904370
2016-04-20,18.24,17.77,18.31,17.69,-0.24,-1,219000,59,3951490
2016-04-21,18.0,18.47,18.6,18.0,0.7,1,1825000,178,33599520
2016-04-22,18.23,18.26,18.31,18.11,-0.21,-1,468000,80,8527210
2016-04-25,18.18,18.14,18.25,18.04,-0.12,-1,554000,33,10048500
2016-04-26,17.97,17.81,18.18,17.69,-0.33,-1,799000,95,14203840
2016-04-27,17.81,18.06,18.24,17.81,0.25,1,831000,92,15012930
2016-04-28,18.25,18.16,18.62,17.98,0.1,1,1093000,138,19911540
2016-04-29,18.04,17.64,18.04,17.5,-0.52,-1,606000,113,10692320
2016-05-03,17.51,17.23,17.51,17.05,-0.41,-1,1449000,227,24983000
2016-05-04,17.02,16.57,17.02,16.47,-0.66,-1,1364000,340,22660120
2016-05-05,16.45,16.49,16.6,16.35,-0.08,-1,756000,189,12461300
2016-05-06,16.37,16.11,16.4,16.02,-0.38,-1,941000,281,15219320
2016-05-09,16.22,16.12,16.25,16.05,0.01,1,715000,106,11542180
2016-05-10,16.08,16.07,16.14,15.85,-0.05,-1,725000,216,11611420
2016-05-11,16.27,15.96,16.49,15.88,-0.11,-1,2179000,370,35042520
2016-05-12,15.96,15.76,16.02,15.64,-0.2,-1,1013000,255,15989300
2016-05-13,15.64,15.34,15.64,15.34,-0.42,-1,1373000,376,21212950
2016-05-16,15.38,15.64,15.81,15.3,0.3,1,755000,156,11769790
2016-05-17,15.7,15.68,15.87,15.59,0.04,1,911000,113,14321490
2016-05-18,15.8,15.51,15.81,15.43,-0.17,-1,571000,148,8894670
2016-05-19,15.58,15.49,15.61,15.36,-0.02,-1,817000,195,12617990
2016-05-20,15.51,15.84,15.91,15.37,0.35,1,1703000,232,26706370
2016-05-23,15.9,15.81,15.9,15.58,-0.03,-1,1625000,185,25572210
2016-05-24,15.71,15.61,15.72,15.55,-0.2,-1,652000,206,10174750
2016-05-25,15.85,16.55,16.55,15.85,0.94,1,5382000,731,88101940
2016-05-26,16.7,16.5,16.7,16.35,-0.05,-1,924000,238,15219100
2016-05-27,16.64,16.52,16.65,16.42,0.02,1,1020000,158,16827320
2016-05-30,16.84,16.94,17.19,16.72,0.42,1,2731000,439,46382130
2016-05-31,16.94,17.52,17.52,16.94,0.58,1,1683000,284,29085600
2016-06-01,17.49,17.28,17.49,17.14,-0.24,-1,793000,187,13746800
2016-06-02,17.1,17.32,17.45,17.1,0.04,1,521000,98,9018460
2016-06-03,17.32,17.61,17.77,17.32,0.29,1,649000,171,11462210
2016-06-04,17.66,17.61,17.66,17.5,0.0,0,271000,78,4754410
2016-06-06,17.58,17.5,17.65,17.44,-0.11,-1,860000,78,15086630
2016-06-07,17.79,18.06,18.1,17.74,0.56,1,961000,169,17288700
2016-06-08,18.17,18.13,18.2,18.01,0.07,1,534000,83,9678560
2016-06-13,17.59,16.93,17.59,16.87,-1.2,-1,1673000,250,28392570
2016-06-14,16.76,16.88,16.95,16.73,-0.05,-1,701000,109,11812740
2016-06-15,16.56,16.75,16.92,16.27,-0.13,-1,1534000,264,25501030
2016-06-16,16.75,16.16,16.75,16.13,-0.59,-1,1649000,344,26824380
2016-06-17,16.3,16.36,16.58,16.3,0.2,1,763000,186,12556430
2016-06-20,16.62,16.74,16.9,16.56,0.38,1,1186000,159,19849210
2016-06-21,16.9,17.06,17.17,16.86,0.32,1,738000,170,12554230
2016-06-22,17.21,17.37,17.47,17.02,0.31,1,1372000,186,23756720
2016-06-23,17.5,17.62,17.7,17.45,0.25,1,844000,160,14836230
2016-06-24,17.75,15.93,17.94,15.6,-1.69,-1,3917000,936,64087090
2016-06-27,16.11,16.46,16.46,16.11,0.53,1,1378000,289,22459500
2016-06-28,16.25,16.35,16.39,15.93,-0.11,-1,1777000,338,28897650
2016-06-29,16.68,16.73,16.94,16.6,0.38,1,1176000,282,19731570
2016-06-30,17.2,17.53,17.66,17.14,0.8,1,1980000,412,34573970
2016-07-01,17.75,17.74,17.8,17.69,0.21,1,616000,146,10919920
2016-07-04,17.79,18.08,18.2,17.68,0.34,1,2191000,290,39418790
2016-07-05,18.3,17.75,18.3,17.63,-0.33,-1,619000,167,11002900
2016-07-06,17.5,16.97,17.5,16.77,-0.78,-1,2110000,487,35655760
2016-07-07,17.1,17.35,17.48,17.1,0.38,1,1309000,233,22702080
2016-07-11,17.7,17.83,17.93,17.7,0.48,1,1484000,276,26494650
2016-07-12,17.83,17.91,18.04,17.83,0.08,1,880000,133,15791510
2016-07-13,18.35,18.57,18.68,18.2,0.66,1,1376000,356,25435120
2016-07-14,18.3,18.56,18.58,18.3,-0.01,-1,437000,114,8081950
2016-07-15,18.77,18.9,19.19,18.77,0.34,1,784000,232,14912510
2016-07-18,19.1,19.04,19.18,18.97,0.14,1,519000,115,9894750
2016-07-19,19.07,19.0,19.13,18.95,-0.04,-1,701000,105,13355690
2016-07-20,19.0,19.41,19.43,19.0,0.41,1,1637000,184,31554440
2016-07-21,19.49,19.65,19.75,19.45,0.24,1,751000,139,14764310
2016-07-22,19.47,19.46,19.55,19.34,-0.19,-1,316000,94,6150540
2016-07-25,19.47,19.49,19.75,19.43,0.03,1,113000,45,2205070
2016-07-26,19.49,20.16,20.16,19.49,0.67,1,200000,90,3978420
2016-07-27,20.09,19.79,20.14,19.69,-0.37,-1,534000,88,10640190
2016-07-28,19.89,19.89,19.95,19.79,0.1,1,86000,40,1709330
2016-07-29,19.73,19.56,19.84,19.5,-0.33,-1,248000,57,4868880
2016-08-01,19.36,19.83,19.98,19.36,0.27,1,218000,62,4314290
2016-08-02,19.59,19.61,19.62,19.58,-0.22,-1,26000,21,509610
2016-08-03,19.41,19.08,19.41,18.97,-0.53,-1,560000,128,10679800
2016-08-04,19.2,19.24,19.3,19.08,0.16,1,381000,75,7312020
2016-08-05,19.19,19.71,19.75,19.19,0.47,1,258000,86,5053280
2016-08-08,19.99,20.21,20.26,19.91,0.5,1,651000,141,13091220
2016-08-09,20.3,20.31,20.33,20.2,0.1,1,371000,89,7526160
