date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-06-23,19.82,19.83,19.87,19.81,-0.14,-1,1877000,476,37239200
2017-06-26,19.89,19.86,19.89,19.83,0.03,1,288000,95,5719100
2017-06-27,19.83,19.84,19.85,19.83,-0.02,-1,853000,64,16923470
2017-06-28,19.76,19.69,19.76,19.69,-0.15,-1,1064000,47,20981400
2017-06-29,19.64,19.65,19.67,19.63,-0.04,-1,1066000,49,20961980
2017-06-30,19.56,19.53,19.56,19.53,-0.12,-1,563000,34,11006150
2017-07-03,19.45,19.4,19.45,19.39,-0.13,-1,1214000,33,23575780
2017-07-04,19.33,19.42,19.46,19.32,0.02,1,1771000,42,34344330
2017-07-05,19.4,19.4,19.45,19.4,-0.02,-1,1327000,24,25774230
2017-07-06,19.41,19.43,19.45,19.41,0.03,1,1362000,32,26473060
2017-07-07,19.32,19.28,19.32,19.28,-0.15,-1,1155000,31,22287810
2017-07-10,19.28,19.29,19.35,19.23,0.01,1,1988000,47,38395150
2017-07-11,19.31,19.33,19.35,19.31,0.04,1,960000,20,18569280
