date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,,,,,0.0,0,0,0,0
2017-05-23,0.22,0.22,0.22,0.22,0.0,0,499000,2,109780
2017-05-24,0.22,0.22,0.22,0.22,0.0,0,514000,4,113080
2017-05-25,0.18,0.18,0.18,0.17,-0.04,-1,614000,6,110420
2017-05-26,0.17,0.17,0.18,0.17,-0.01,-1,320000,5,56400
2017-05-31,0.17,0.19,0.19,0.17,0.02,1,303000,5,55570
2017-06-01,0.17,0.16,0.17,0.16,-0.03,-1,2196000,12,371320
2017-06-02,0.14,0.14,0.14,0.14,-0.02,-1,160000,3,22400
2017-06-03,0.13,0.12,0.13,0.12,-0.02,-1,914000,4,113830
2017-06-05,0.11,0.11,0.11,0.11,-0.01,-1,10000,1,1100
2017-06-06,0.1,0.1,0.1,0.1,-0.01,-1,1038000,8,103800
2017-06-07,,,,,0.0,0,0,0,0
2017-06-08,,,,,0.0,0,0,0,0
2017-06-09,0.07,0.07,0.07,0.07,0.0,0,160000,2,11200
2017-06-12,,,,,0.0,0,0,0,0
2017-06-13,,,,,0.0,0,0,0,0
2017-06-14,0.1,0.1,0.1,0.1,0.0,0,315000,2,31500
2017-06-15,0.1,0.1,0.1,0.09,0.0,0,2458000,15,239490
2017-06-16,0.08,0.08,0.08,0.08,-0.02,-1,223000,8,17840
2017-06-19,,,,,0.0,0,0,0,0
2017-06-20,,,,,0.0,0,0,0,0
2017-06-21,,,,,0.0,0,0,0,0
2017-06-22,,,,,0.0,0,0,0,0
2017-06-23,,,,,0.0,0,0,0,0
2017-06-28,,,,,0.0,0,0,0,0
2017-07-06,,,,,0.0,0,0,0,0
2017-07-07,,,,,0.0,0,0,0,0
2017-07-10,,,,,0.0,0,0,0,0
2017-07-11,,,,,0.0,0,0,0,0
