date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2013-11-12,88.0,83.0,88.2,82.0,0.0,0,2773575,2253,237403304
2013-11-13,83.2,82.8,83.9,82.2,-0.2,-1,1102144,743,91355918
2013-11-14,82.8,83.0,83.1,82.7,0.2,1,974973,527,80782271
2013-11-15,83.0,80.1,83.0,80.1,-2.9,-1,897600,560,73526516
2013-11-18,80.1,78.0,80.3,76.2,-2.1,-1,631292,517,49280154
2013-11-19,78.0,81.5,81.5,78.0,3.5,1,634507,488,50949967
2013-11-20,83.0,86.9,87.2,82.0,5.4,1,1417421,1111,120987814
2013-11-21,86.4,82.6,86.4,82.1,-4.3,-1,727538,604,60906471
2013-11-22,83.0,81.1,83.6,80.5,-1.5,-1,327280,287,26862605
2013-11-25,80.8,83.0,84.5,80.8,1.9,1,356473,276,29590065
2013-11-26,83.0,82.5,83.0,82.0,-0.5,-1,172989,141,14242199
2013-11-27,84.4,82.0,84.4,82.0,-0.5,-1,245131,217,20387173
2013-11-28,82.6,81.7,83.7,81.7,-0.3,-1,278057,253,22933725
2013-11-29,81.5,80.2,82.0,79.7,-1.5,-1,381453,343,30695940
2013-12-02,80.3,81.0,81.9,80.3,0.8,1,201660,167,16359760
2013-12-03,81.1,80.5,81.4,80.1,-0.5,-1,146168,132,11763540
2013-12-04,80.8,79.1,80.9,77.5,-1.4,-1,316607,274,25043531
2013-12-05,79.1,84.6,84.6,79.0,5.5,1,623285,504,51529805
2013-12-06,87.9,90.5,90.5,85.0,5.9,1,2034008,1532,179262819
2013-12-09,93.0,85.5,93.0,84.7,-5.0,-1,1495624,1153,133590520
2013-12-10,85.3,84.3,85.3,83.4,-1.2,-1,497772,392,41895669
2013-12-11,83.5,85.7,87.5,83.5,1.4,1,533908,436,46037858
2013-12-12,85.3,85.0,86.2,83.0,-0.7,-1,390536,339,32875487
2013-12-13,86.0,87.0,88.5,86.0,2.0,1,679897,556,59181387
2013-12-16,86.8,84.8,86.8,84.6,-2.2,-1,304371,281,26034153
2013-12-17,85.0,84.0,85.0,83.4,-0.8,-1,260217,235,21848561
2013-12-18,83.7,85.0,86.0,83.7,1.0,1,325242,292,27561070
2013-12-19,85.8,84.3,86.4,84.2,-0.7,-1,197061,180,16724671
2013-12-20,84.3,83.4,84.3,83.2,-0.9,-1,289800,244,24240098
2013-12-23,83.6,82.8,85.8,82.7,-0.6,-1,297643,258,24828951
2013-12-24,83.1,83.1,83.6,82.8,0.3,1,189350,150,15728274
2013-12-25,83.1,82.5,83.2,82.5,-0.6,-1,169600,148,14029400
2013-12-26,82.5,81.8,82.5,81.6,-0.7,-1,196419,177,16094813
2013-12-27,81.9,81.8,83.0,81.6,0.0,0,150701,132,12367329
2013-12-30,81.6,81.0,81.6,80.5,-0.8,-1,221943,201,17995683
2013-12-31,82.0,81.1,82.4,81.0,0.1,1,149760,140,12196432
2014-01-02,81.0,81.5,82.2,81.0,0.4,1,81852,76,6678866
2014-01-03,82.0,82.3,84.8,81.0,0.8,1,454282,300,37484365
2014-01-06,82.0,81.1,82.6,81.0,-1.2,-1,151848,140,12364788
2014-01-07,81.2,81.5,81.9,81.1,0.4,1,95966,91,7804342
2014-01-08,81.5,80.4,81.7,80.3,-1.1,-1,191820,164,15523126
2014-01-09,80.4,77.8,80.8,77.8,-2.6,-1,393960,314,30944888
2014-01-10,78.0,76.5,78.5,76.3,-1.3,-1,250532,194,19385756
2014-01-13,77.0,71.6,77.0,71.2,-4.9,-1,753688,553,54452089
2014-01-14,69.0,67.4,70.0,67.0,-4.2,-1,663677,482,45472624
2014-01-15,67.6,66.0,68.4,65.2,-1.4,-1,603364,492,40078624
2014-01-16,66.3,66.5,68.5,65.5,0.5,1,416145,370,27801837
2014-01-17,67.8,67.1,68.2,66.6,0.6,1,191636,157,12900583
2014-01-20,67.1,64.4,67.1,64.1,-2.7,-1,305231,279,19968384
2014-01-21,66.0,63.2,66.0,62.5,-1.2,-1,315994,256,20041319
