date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,6.4,6.4,6.4,6.4,0.3,1,1000,1,6400
2017-05-23,,,,,0.0,0,0,0,0
2017-05-24,6.6,6.6,6.6,6.55,0.0,0,41000,5,268850
2017-05-25,,,,,0.0,0,0,0,0
2017-05-26,7.15,7.2,7.4,7.15,0.0,0,14000,5,100550
2017-05-31,7.55,7.3,7.55,7.3,0.1,1,19000,4,141900
2017-06-01,7.5,7.45,7.5,7.45,0.15,1,6000,2,44750
2017-06-02,7.25,7.35,7.35,7.25,-0.1,-1,6000,2,43600
2017-06-03,7.15,7.2,7.2,7.15,-0.15,-1,5000,2,35850
2017-06-05,7.05,7.05,7.1,7.05,-0.15,-1,11000,3,77600
2017-06-06,6.95,6.9,6.95,6.85,-0.15,-1,9000,4,62000
2017-06-07,7.15,7.25,7.25,7.15,0.35,1,3000,3,21600
2017-06-08,7.2,7.3,7.3,7.2,0.05,1,24000,2,174700
2017-06-09,7.6,7.6,7.6,7.6,0.3,1,5000,1,38000
2017-06-12,,,,,0.0,0,0,0,0
2017-06-13,7.6,7.6,7.6,7.5,0.0,0,9000,3,68100
2017-06-14,7.45,7.55,7.55,7.45,-0.05,-1,10000,3,74650
2017-06-15,,,,,0.0,0,0,0,0
2017-06-16,7.5,7.7,7.7,7.5,0.0,0,7000,5,53150
2017-06-19,7.75,8.35,8.5,7.75,0.65,1,20000,6,160150
2017-06-20,8.4,8.4,8.4,8.4,0.05,1,1000,1,8400
2017-06-21,8.0,8.1,8.1,8.0,-0.3,-1,11000,2,88100
2017-06-22,8.35,7.95,8.35,7.95,-0.15,-1,11000,2,87850
2017-06-23,8.1,8.0,8.1,7.95,0.05,1,4000,3,32000
2017-06-26,8.15,8.15,8.15,8.1,0.15,1,23000,3,186500
2017-06-27,8.1,8.15,8.15,8.1,0.0,0,6000,2,48650
2017-06-28,7.95,8.0,8.0,7.95,-0.15,-1,8000,2,63650
2017-06-29,8.1,8.15,8.15,8.1,0.15,1,2000,2,16250
2017-06-30,,,,,0.0,0,0,0,0
2017-07-03,,,,,0.0,0,0,0,0
2017-07-04,7.75,7.75,7.75,7.75,0.0,0,1000,1,7750
2017-07-05,7.9,7.9,7.9,7.9,0.15,1,1000,1,7900
2017-07-06,,,,,0.0,0,0,0,0
2017-07-07,8.0,8.0,8.0,8.0,0.0,0,1000,1,8000
2017-07-10,8.05,8.05,8.05,8.05,0.05,1,1000,1,8050
2017-07-11,8.05,8.1,8.15,8.05,0.05,1,20000,3,162000
