date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,,,,,0.0,0,0,0,0
2017-05-23,1.37,1.44,1.44,1.37,0.0,0,110000,11,157700
2017-05-24,1.41,1.41,1.41,1.41,-0.03,-1,10000,1,14100
2017-05-25,1.31,1.31,1.31,1.31,-0.1,-1,1000,1,1310
2017-05-26,,,,,0.0,0,0,0,0
2017-05-31,1.3,1.3,1.3,1.3,0.0,0,10000,1,13000
2017-06-01,,,,,0.0,0,0,0,0
2017-06-02,,,,,0.0,0,0,0,0
2017-06-03,1.2,1.2,1.2,1.2,0.0,0,200000,20,240000
2017-06-05,1.15,1.15,1.15,1.15,-0.05,-1,1000,1,1150
2017-06-06,1.14,1.14,1.14,1.14,-0.01,-1,110000,11,125400
2017-06-07,1.11,1.15,1.16,1.11,0.01,1,451000,47,517640
2017-06-08,1.12,1.11,1.13,1.11,-0.04,-1,203000,22,228350
2017-06-09,1.07,1.11,1.11,1.07,0.0,0,11000,2,12170
2017-06-12,1.11,1.11,1.11,1.11,0.0,0,22000,1,24420
2017-06-13,1.13,1.13,1.13,1.13,0.02,1,5000,1,5650
2017-06-14,1.21,1.26,1.31,1.21,0.13,1,32000,4,40270
2017-06-15,1.2,1.2,1.2,1.2,-0.06,-1,17000,1,20400
2017-06-16,1.19,1.19,1.19,1.19,-0.01,-1,1000,1,1190
2017-06-19,1.11,1.03,1.11,1.03,-0.16,-1,21000,6,22030
2017-06-20,0.94,0.94,0.94,0.94,-0.09,-1,1000,1,940
2017-06-21,0.85,0.88,0.93,0.85,-0.06,-1,10000,3,8670
2017-06-22,0.85,0.75,0.85,0.75,-0.13,-1,4000,2,3100
2017-06-23,0.81,0.81,0.81,0.81,0.06,1,1000,1,810
2017-06-26,0.76,0.68,0.76,0.67,-0.13,-1,201000,21,140360
2017-06-27,0.68,0.68,0.68,0.68,0.0,0,1000,1,680
2017-06-28,,,,,0.0,0,0,0,0
2017-06-29,,,,,0.0,0,0,0,0
2017-06-30,0.79,0.79,0.79,0.79,0.0,0,15000,2,11850
2017-07-03,,,,,0.0,0,0,0,0
2017-07-04,,,,,0.0,0,0,0,0
2017-07-05,,,,,0.0,0,0,0,0
2017-07-06,,,,,0.0,0,0,0,0
2017-07-07,,,,,0.0,0,0,0,0
2017-07-10,,,,,0.0,0,0,0,0
2017-07-11,0.62,0.62,0.62,0.62,0.0,0,7000,1,4340
