date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2004-08-12,,,,,0.0,0,0,0,0
2004-08-13,,,,,0.0,0,0,0,0
2004-08-16,,,,,0.0,0,0,0,0
2004-08-17,,,,,0.0,0,0,0,0
2004-08-18,,,,,0.0,0,0,0,0
2004-08-19,,,,,0.0,0,0,0,0
2004-08-20,,,,,0.0,0,0,0,0
2004-08-23,,,,,0.0,0,0,0,0
2004-08-26,,,,,0.0,0,0,0,0
2004-08-27,,,,,0.0,0,0,0,0
2004-08-30,,,,,0.0,0,0,0,0
2004-08-31,,,,,0.0,0,0,0,0
2004-09-01,,,,,0.0,0,0,0,0
2004-09-02,32.0,32.0,32.0,32.0,0.0,0,5000,1,160000
2004-09-03,,,,,0.0,0,0,0,0
2004-09-06,,,,,0.0,0,0,0,0
2004-09-07,,,,,0.0,0,0,0,0
2004-09-08,,,,,0.0,0,0,0,0
2004-09-09,,,,,0.0,0,0,0,0
2004-09-10,,,,,0.0,0,0,0,0
2004-09-13,,,,,0.0,0,0,0,0
2004-09-14,,,,,0.0,0,0,0,0
2004-09-15,,,,,0.0,0,0,0,0
2004-09-16,,,,,0.0,0,0,0,0
2004-09-17,,,,,0.0,0,0,0,0
2004-09-20,,,,,0.0,0,0,0,0
2004-09-21,,,,,0.0,0,0,0,0
2004-09-22,32.2,32.1,32.2,32.1,0.0,0,45000,8,1445300
2004-09-23,32.3,32.2,32.3,32.2,0.1,1,70000,6,2255000
2004-09-24,32.0,32.2,32.2,32.0,0.0,0,38000,7,1220700
2004-09-27,32.0,32.0,32.0,32.0,-0.2,-1,11000,2,352000
2004-09-29,32.2,32.2,32.2,32.2,0.2,1,1000,1,32200
2004-09-30,32.3,32.2,32.3,32.2,0.0,0,6000,2,193300
2004-10-01,32.2,32.1,32.2,32.1,-0.1,-1,9000,2,289300
2004-10-04,32.5,32.5,32.5,32.5,0.4,1,2000,2,65000
2004-10-05,32.4,32.4,32.4,32.4,-0.1,-1,1000,1,32400
2004-10-06,32.8,32.8,32.8,32.8,0.4,1,10000,2,328000
2004-10-07,33.1,32.9,33.1,32.9,0.1,1,8000,2,263400
2004-10-08,,,,,0.0,0,0,0,0
2004-10-11,33.2,33.2,33.2,33.2,0.0,0,2000,1,66400
2004-10-12,,,,,0.0,0,0,0,0
2004-10-13,33.3,33.3,33.3,33.3,0.0,0,10000,2,333000
2004-10-14,,,,,0.0,0,0,0,0
2004-10-15,,,,,0.0,0,0,0,0
2004-10-18,33.0,33.1,33.1,33.0,0.0,0,16000,4,529200
2004-10-19,33.2,33.4,33.4,33.2,0.3,1,117000,13,3904400
2004-10-20,32.1,32.1,32.1,32.1,-1.3,-1,16000,3,513600
2004-10-21,,,,,0.0,0,0,0,0
2004-10-22,32.3,32.3,32.3,32.3,0.0,0,1000,1,32300
2004-10-26,,,,,0.0,0,0,0,0
2004-10-27,32.8,33.4,33.4,32.8,0.0,0,41000,5,1368800
2004-10-28,,,,,0.0,0,0,0,0
2004-10-29,,,,,0.0,0,0,0,0
2004-11-01,33.4,33.4,33.4,33.4,0.0,0,1000,1,33400
2004-11-02,33.4,33.5,33.5,33.4,0.1,1,11000,4,368400
2004-11-03,,,,,0.0,0,0,0,0
2004-11-04,,,,,0.0,0,0,0,0
2004-11-05,33.6,33.6,33.6,33.6,0.0,0,10000,2,336000
2004-11-08,,,,,0.0,0,0,0,0
2004-11-09,34.0,34.0,34.0,34.0,0.0,0,1000,1,34000
2004-11-10,,,,,0.0,0,0,0,0
2004-11-11,,,,,0.0,0,0,0,0
2004-11-12,,,,,0.0,0,0,0,0
2004-11-15,,,,,0.0,0,0,0,0
2004-11-16,,,,,0.0,0,0,0,0
2004-11-17,,,,,0.0,0,0,0,0
2004-11-18,,,,,0.0,0,0,0,0
2005-06-27,,,,,0.0,0,0,0,0
2005-06-28,,,,,0.0,0,0,0,0
2005-06-29,,,,,0.0,0,0,0,0
2005-06-30,,,,,0.0,0,0,0,0
2005-07-01,,,,,0.0,0,0,0,0
2005-07-04,,,,,0.0,0,0,0,0
2005-07-05,,,,,0.0,0,0,0,0
2005-07-06,33.0,33.0,33.0,33.0,0.0,0,1000,1,33000
2005-07-07,33.1,33.1,33.1,33.1,0.1,1,2000,2,66200
2005-07-08,,,,,0.0,0,0,0,0
2005-07-11,,,,,0.0,0,0,0,0
2005-07-12,,,,,0.0,0,0,0,0
2005-07-13,,,,,0.0,0,0,0,0
2005-07-14,32.0,32.0,32.0,32.0,0.0,0,1000,1,32000
2005-07-15,,,,,0.0,0,0,0,0
2005-07-19,32.1,32.1,32.1,32.1,0.0,0,2000,2,64200
2005-07-20,,,,,0.0,0,0,0,0
2005-07-21,,,,,0.0,0,0,0,0
2005-07-22,,,,,0.0,0,0,0,0
2005-07-25,,,,,0.0,0,0,0,0
2005-07-26,,,,,0.0,0,0,0,0
2005-07-27,,,,,0.0,0,0,0,0
2005-07-28,,,,,0.0,0,0,0,0
2005-07-29,,,,,0.0,0,0,0,0
2005-08-01,,,,,0.0,0,0,0,0
2005-08-02,,,,,0.0,0,0,0,0
2005-08-03,,,,,0.0,0,0,0,0
2005-08-04,,,,,0.0,0,0,0,0
2005-08-08,,,,,0.0,0,0,0,0
2005-08-09,,,,,0.0,0,0,0,0
2005-08-10,31.1,31.2,31.2,31.1,0.0,0,2000,2,62300
2005-08-11,,,,,0.0,0,0,0,0
2005-08-12,,,,,0.0,0,0,0,0
2005-08-15,,,,,0.0,0,0,0,0
2005-08-16,,,,,0.0,0,0,0,0
2005-08-17,,,,,0.0,0,0,0,0
2005-08-18,,,,,0.0,0,0,0,0
2005-08-19,,,,,0.0,0,0,0,0
2005-08-22,,,,,0.0,0,0,0,0
2005-08-23,,,,,0.0,0,0,0,0
2005-08-24,,,,,0.0,0,0,0,0
2005-08-25,,,,,0.0,0,0,0,0
2005-08-26,,,,,0.0,0,0,0,0
2006-01-03,,,,,0.0,0,0,0,0
2006-01-04,,,,,0.0,0,0,0,0
2006-01-05,,,,,0.0,0,0,0,0
2006-01-06,,,,,0.0,0,0,0,0
2006-01-09,,,,,0.0,0,0,0,0
2006-01-10,,,,,0.0,0,0,0,0
2006-01-11,,,,,0.0,0,0,0,0
2006-01-12,,,,,0.0,0,0,0,0
2006-01-13,,,,,0.0,0,0,0,0
2006-01-16,,,,,0.0,0,0,0,0
2006-01-17,,,,,0.0,0,0,0,0
2006-01-18,,,,,0.0,0,0,0,0
2006-01-19,,,,,0.0,0,0,0,0
2006-01-20,,,,,0.0,0,0,0,0
2006-01-23,,,,,0.0,0,0,0,0
2006-01-24,,,,,0.0,0,0,0,0
2006-01-25,,,,,0.0,0,0,0,0
2006-02-03,,,,,0.0,0,0,0,0
2006-02-06,,,,,0.0,0,0,0,0
2006-02-07,,,,,0.0,0,0,0,0
2006-02-08,,,,,0.0,0,0,0,0
2006-02-09,,,,,0.0,0,0,0,0
2006-02-10,,,,,0.0,0,0,0,0
2006-02-13,,,,,0.0,0,0,0,0
2006-02-14,,,,,0.0,0,0,0,0
2006-02-15,,,,,0.0,0,0,0,0
2006-02-16,,,,,0.0,0,0,0,0
2006-02-17,,,,,0.0,0,0,0,0
2006-02-20,,,,,0.0,0,0,0,0
2006-02-21,,,,,0.0,0,0,0,0
2006-02-22,,,,,0.0,0,0,0,0
2006-02-23,,,,,0.0,0,0,0,0
2006-02-24,,,,,0.0,0,0,0,0
2006-02-27,,,,,0.0,0,0,0,0
2006-03-01,,,,,0.0,0,0,0,0
2006-03-02,,,,,0.0,0,0,0,0
2006-03-03,,,,,0.0,0,0,0,0
2006-03-06,,,,,0.0,0,0,0,0
2006-03-07,,,,,0.0,0,0,0,0
2006-03-08,,,,,0.0,0,0,0,0
2006-03-09,,,,,0.0,0,0,0,0
2006-03-10,30.5,30.5,30.5,30.5,0.0,0,10000,1,305000
2006-03-13,,,,,0.0,0,0,0,0
2006-03-14,,,,,0.0,0,0,0,0
2006-03-15,,,,,0.0,0,0,0,0
2006-03-16,,,,,0.0,0,0,0,0
2006-03-17,,,,,0.0,0,0,0,0
2006-03-20,,,,,0.0,0,0,0,0
2006-03-21,,,,,0.0,0,0,0,0
2006-03-22,,,,,0.0,0,0,0,0
2006-03-23,29.5,29.5,29.5,29.5,0.0,0,12000,1,354000
2006-03-24,,,,,0.0,0,0,0,0
2006-03-27,,,,,0.0,0,0,0,0
2006-03-28,,,,,0.0,0,0,0,0
2006-03-29,29.65,29.65,29.65,29.65,0.0,0,10000,2,296500
2006-03-30,,,,,0.0,0,0,0,0
2006-03-31,,,,,0.0,0,0,0,0
2006-04-03,,,,,0.0,0,0,0,0
2006-04-04,,,,,0.0,0,0,0,0
2006-04-06,29.8,29.8,29.8,29.8,0.0,0,1000,1,29800
2006-04-07,30.5,30.5,30.5,30.5,0.7,1,5000,1,152500
2006-04-10,,,,,0.0,0,0,0,0
2006-04-11,,,,,0.0,0,0,0,0
2006-04-12,,,,,0.0,0,0,0,0
2006-04-13,31.0,31.0,31.0,31.0,0.0,0,8000,2,248000
2006-04-14,,,,,0.0,0,0,0,0
2006-04-17,31.0,31.0,31.0,31.0,0.0,0,15000,2,465000
2006-04-18,30.95,31.2,31.2,30.95,0.2,1,178000,17,5539200
2006-04-19,31.5,31.5,31.5,31.5,0.3,1,4000,1,126000
2006-04-20,,,,,0.0,0,0,0,0
2006-04-21,,,,,0.0,0,0,0,0
2006-04-24,,,,,0.0,0,0,0,0
2006-04-25,,,,,0.0,0,0,0,0
2006-04-26,,,,,0.0,0,0,0,0
2006-04-27,,,,,0.0,0,0,0,0
2006-04-28,,,,,0.0,0,0,0,0
2006-05-02,32.0,32.0,32.0,32.0,0.0,0,2000,1,64000
2006-05-03,32.0,32.0,32.0,32.0,0.0,0,2296,2,73472
2006-05-04,32.25,32.3,32.3,32.25,0.3,1,5000,2,161400
2006-05-05,32.2,32.2,32.2,32.2,-0.1,-1,1000,1,32200
2006-05-08,32.1,32.1,32.1,32.1,-0.1,-1,1000,1,32100
2006-05-09,,,,,0.0,0,0,0,0
2006-05-10,,,,,0.0,0,0,0,0
2006-05-11,,,,,0.0,0,0,0,0
2006-05-12,32.3,32.3,32.3,32.3,0.0,0,3000,1,96900
2006-05-15,,,,,0.0,0,0,0,0
2006-05-16,,,,,0.0,0,0,0,0
2006-05-17,,,,,0.0,0,0,0,0
2006-05-18,,,,,0.0,0,0,0,0
2006-05-19,,,,,0.0,0,0,0,0
2006-05-22,,,,,0.0,0,0,0,0
2006-05-23,,,,,0.0,0,0,0,0
2006-05-24,,,,,0.0,0,0,0,0
2006-05-25,,,,,0.0,0,0,0,0
