date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,,,,,0.0,0,0,0,0
2017-05-23,,,,,0.0,0,0,0,0
2017-05-24,,,,,0.0,0,0,0,0
2017-05-25,,,,,0.0,0,0,0,0
2017-05-26,0.6,0.67,0.67,0.6,0.0,0,471000,7,299370
2017-05-31,0.67,0.67,0.67,0.67,0.0,0,191000,3,127970
2017-06-01,0.63,0.63,0.63,0.63,-0.04,-1,10000,1,6300
2017-06-02,0.57,0.56,0.57,0.55,-0.07,-1,236000,7,131500
2017-06-03,0.54,0.54,0.54,0.54,-0.02,-1,120000,3,64800
2017-06-05,0.48,0.46,0.48,0.46,-0.08,-1,110000,2,50800
2017-06-06,0.49,0.49,0.49,0.49,0.03,1,10000,1,4900
2017-06-07,0.5,0.5,0.5,0.5,0.01,1,58000,2,29000
2017-06-08,,,,,0.0,0,0,0,0
2017-06-09,,,,,0.0,0,0,0,0
2017-06-12,,,,,0.0,0,0,0,0
2017-06-13,,,,,0.0,0,0,0,0
