date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,1.75,1.75,1.75,1.75,-0.02,-1,20000,1,35000
2017-05-23,1.69,1.7,1.7,1.69,-0.05,-1,27000,4,45650
2017-05-24,1.68,1.67,1.68,1.67,-0.03,-1,10000,2,16750
2017-05-25,1.62,1.62,1.62,1.62,-0.05,-1,5000,1,8100
2017-05-26,1.57,1.61,1.61,1.57,-0.01,-1,45000,3,72050
2017-05-31,1.59,1.6,1.6,1.59,-0.01,-1,138000,2,219800
2017-06-01,,,,,0.0,0,0,0,0
2017-06-02,,,,,0.0,0,0,0,0
2017-06-03,,,,,0.0,0,0,0,0
2017-06-05,,,,,0.0,0,0,0,0
2017-06-06,,,,,0.0,0,0,0,0
2017-06-07,1.45,1.48,1.48,1.45,0.0,0,25000,2,36850
2017-06-08,,,,,0.0,0,0,0,0
2017-06-09,1.47,1.47,1.47,1.47,0.0,0,24000,1,35280
2017-06-12,,,,,0.0,0,0,0,0
2017-06-13,,,,,0.0,0,0,0,0
2017-06-14,,,,,0.0,0,0,0,0
2017-06-15,,,,,0.0,0,0,0,0
2017-06-16,,,,,0.0,0,0,0,0
2017-06-19,1.41,1.41,1.41,1.41,0.0,0,1000,1,1410
2017-06-20,,,,,0.0,0,0,0,0
2017-06-21,,,,,0.0,0,0,0,0
