date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,,,,,0.0,0,0,0,0
2017-05-23,7.1,7.1,7.1,7.1,0.0,0,3000,2,21300
2017-05-24,,,,,0.0,0,0,0,0
2017-05-25,7.15,7.15,7.15,7.15,0.0,0,1000,1,7150
2017-05-26,7.45,7.45,7.45,7.45,0.3,1,1000,1,7450
2017-05-31,7.55,7.55,7.6,7.55,0.1,1,6000,3,45400
2017-06-01,7.6,7.6,7.6,7.6,0.05,1,1000,1,7600
2017-06-02,7.6,7.6,7.6,7.6,0.0,0,7000,3,53200
2017-06-03,,,,,0.0,0,0,0,0
2017-06-05,7.55,7.5,7.55,7.5,0.0,0,4000,4,30100
2017-06-06,,,,,0.0,0,0,0,0
2017-06-07,7.65,7.65,7.65,7.65,0.0,0,1000,1,7650
2017-06-08,7.7,7.7,7.7,7.7,0.05,1,2000,2,15400
2017-06-09,7.85,7.9,7.9,7.85,0.2,1,5000,4,39350
2017-06-12,,,,,0.0,0,0,0,0
2017-06-13,7.9,7.9,7.9,7.9,0.0,0,6000,2,47400
2017-06-14,7.85,7.8,7.85,7.8,-0.1,-1,8000,2,62600
2017-06-15,7.7,7.7,7.7,7.7,-0.1,-1,4000,1,30800
2017-06-16,,,,,0.0,0,0,0,0
2017-06-19,7.9,7.9,7.9,7.9,0.0,0,13000,3,102700
2017-06-20,,,,,0.0,0,0,0,0
2017-06-21,,,,,0.0,0,0,0,0
2017-06-22,8.0,8.2,8.2,8.0,0.0,0,17000,4,138500
2017-06-23,7.95,8.05,8.05,7.95,-0.15,-1,4000,4,32050
2017-06-26,8.2,8.2,8.2,8.2,0.15,1,31000,3,254200
2017-06-27,8.15,8.2,8.2,8.15,0.0,0,17000,5,139300
2017-06-28,8.25,8.3,8.3,8.2,0.1,1,16000,3,131650
2017-06-29,,,,,0.0,0,0,0,0
2017-06-30,,,,,0.0,0,0,0,0
2017-07-03,8.35,8.35,8.35,8.35,0.0,0,1000,1,8350
2017-07-04,8.3,8.25,8.3,8.25,-0.1,-1,3000,2,24800
2017-07-05,8.3,8.3,8.3,8.3,0.05,1,1000,1,8300
2017-07-06,,,,,0.0,0,0,0,0
2017-07-07,8.45,8.45,8.45,8.45,0.0,0,10000,1,84500
2017-07-10,8.55,8.5,8.55,8.5,0.05,1,16000,4,136150
2017-07-11,8.55,8.6,8.6,8.55,0.1,1,12000,2,102650
